사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,약국영업면적,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
다나을약국,2010-01-06,202139.326641492,459501.147199015,2026-05-06 22:30:52,I,2009-06-29,03,폐업,2010-01-06 14:41:46,,2009-06-29,142-878,서울특별시 강북구 수유3동 229번지 5호 정우빌딩 6층,PHMD120093080033084000008,3080000,33,"서울특별시 강북구 도봉로 333 (수유동,정우빌딩 6층)",,03,폐업,,,
햇살약국,2016-08-05,202151.279843055,458414.83875226,2026-05-06 22:30:52,I,2009-07-06,03,폐업,2016-08-05 11:22:08,,2009-07-06,142-810,서울특별시 강북구 미아동 206번지 20호,PHMD120093080033084000009,3080000,19,서울특별시 강북구 도봉로 217 (미아동),01125,03,폐업,,,
삼성늘푸른약국,2007-12-27,,,2026-05-06 22:30:23,I,2005-10-27,03,폐업,2008-12-02 09:49:23,,2005-10-27,132-924,서울특별시 도봉구창1동 659-29 삼성쉐르빌퍼스티 206호,PHMD120053090033084000024,3090000,57,,,03,폐업,,,02-993-5757
도봉즐거운약국,2006-01-02,,,2026-05-06 22:30:23,I,2005-11-14,03,폐업,2008-12-02 09:49:23,,2005-11-14,132-854,서울특별시 도봉구방학1동 705-3,PHMD120053090033084000026,3090000,32,,,03,폐업,,,02-955-2679
누리약국,2007-05-07,,,2026-05-06 22:30:23,I,2005-12-21,03,폐업,2008-12-02 09:49:23,,2005-12-21,132-917,서울특별시 도봉구창3동 568-6,PHMD120053090033084000027,3090000,24,,,03,폐업,,,02-907-2302
고은도봉한약국,2007-04-12,,,2026-05-06 22:30:23,I,2006-06-14,03,폐업,2008-12-02 09:49:24,,2006-06-14,132-859,서울특별시 도봉구쌍문2동 49-1,PHMD120063090033084000004,3090000,0,,,03,폐업,,,02-900-8822
왕약국,2006-09-22,,,2026-05-06 22:30:23,I,2006-06-19,03,폐업,2008-12-02 09:49:24,,2006-06-19,132-917,서울특별시 도봉구창3동 568-30,PHMD120063090033084000005,3090000,33,,,03,폐업,,,02-904-2178
방학태평양약국,2012-07-23,203141.862035013,462494.042901219,2026-05-06 22:30:23,I,2006-07-31,03,폐업,2012-07-23 09:13:46,,2006-07-31,132-852,"서울특별시 도봉구 방학1동 696번지 월송빌딩 106, 107호",PHMD120063090033084000006,3090000,57,"서울특별시 도봉구 도당로 80, 106,107호 (방학동)",,03,폐업,,,34916626
나을약국,2007-07-09,,,2026-05-06 22:30:23,I,2006-08-25,03,폐업,2008-12-02 09:49:24,,2006-08-25,132-863,"서울특별시 도봉구쌍문2동 81-411,1층",PHMD120063090033084000007,3090000,38,,,03,폐업,,,02-904-2324
은혜한약국,2007-06-18,,,2026-05-06 22:30:23,I,2006-09-25,03,폐업,2008-12-02 09:49:24,,2006-09-25,132-848,서울특별시 도봉구도당길 81(방학2동 661-1),PHMD120063090033084000010,3090000,12,,,03,폐업,,,02-956-2130
열린약국,2008-03-31,,,2026-05-06 22:30:23,I,2006-09-29,03,폐업,2008-12-02 09:49:24,,2006-09-29,132-928,서울특별시 도봉구창5동 750-2 리더스빌딩 105호,PHMD120063090033084000011,3090000,44,,,03,폐업,,,02-903-8400
파마트열린약국,2008-01-02,,,2026-05-06 22:30:23,I,2006-12-12,03,폐업,2008-12-02 09:49:24,,2006-12-12,132-871,서울특별시 도봉구쌍문4동 210 보성B/D 102호,PHMD120063090033084000012,3090000,36,,,03,폐업,,,02-990-3367
해사랑약국,2008-04-01,,,2026-05-06 22:30:23,I,2006-12-27,03,폐업,2008-12-02 09:49:24,,2006-12-27,132-854,서울특별시 도봉구방학1동 707-7 홈에버 지하1층,PHMD120063090033084000013,3090000,28,,,03,폐업,,,02-3493-3370
신창온누리약국,2010-08-23,,,2026-05-06 22:30:23,I,2007-01-08,03,폐업,2010-08-23 11:49:10,,2007-01-08,132-959,서울특별시 도봉구창2동 578-126,PHMD120073090033084000001,3090000,66,,,03,폐업,,,
금빛약국,2013-11-11,203344.146254436,459623.499161567,2026-05-06 22:30:23,I,2007-01-15,03,폐업,2013-11-18 15:25:38,,2007-01-15,132-917,서울특별시 도봉구 창3동 569번지 85호,PHMD120073090033084000002,3090000,30,서울특별시 도봉구 덕릉로 238 (창동),,03,폐업,,,
메디칼2층약국,2007-08-27,,,2026-05-06 22:30:23,I,2007-01-22,03,폐업,2008-12-02 09:49:24,,2007-01-22,132-924,서울특별시 도봉구창1동 659-12 청우빌딩 202호,PHMD120073090033084000003,3090000,62,,,03,폐업,,,02-992-2313
한솔한약국,2008-10-31,,,2026-05-06 22:30:23,I,2007-02-05,03,폐업,2008-12-02 09:49:24,,2007-02-05,132-924,서울특별시 도봉구박석고개길 60(창1동 663-36) 2층,PHMD120073090033084000005,3090000,50,,,03,폐업,,,02-905-7279
녹십자약국,2011-09-01,,,2026-05-06 22:30:23,I,2007-02-28,03,폐업,2011-09-01 09:24:45,,2007-02-28,132-916,서울특별시 도봉구창3동 502-5,PHMD120073090033084000006,3090000,67,,,03,폐업,,,02-992-9266
고은도봉한약국,2008-03-14,,,2026-05-06 22:30:23,I,2007-04-12,03,폐업,2008-12-02 09:49:24,,2007-04-12,132-859,서울특별시 도봉구해등길 168(쌍문2동 49-1),PHMD120073090033084000007,3090000,0,,,03,폐업,,,02-900-8822
경희현한약국,2007-12-11,,,2026-05-06 22:30:23,I,2007-04-24,03,폐업,2008-12-02 09:49:24,,2007-04-24,,서울특별시 도봉구방학역길 18(방학1동 715-19),PHMD120073090033084000008,3090000,0,,,03,폐업,,,02-954-7582
신창종로약국,2009-04-13,,,2026-05-06 22:30:23,I,2007-04-30,03,폐업,2009-04-13 10:57:34,,2007-04-30,132-918,서울특별시 도봉구창2동 581-76,PHMD120073090033084000009,3090000,0,,,03,폐업,,,02-991-8447
해맑은미소약국,2008-09-29,,,2026-05-06 22:30:23,I,2007-05-07,03,폐업,2008-12-02 09:49:24,,2007-05-07,132-917,서울특별시 도봉구창동길 72(창3동 568-6),PHMD120073090033084000010,3090000,0,,,03,폐업,,,02-907-2302
소망약국,2020-06-29,204018.276009793,463269.695506106,2026-05-06 22:30:23,I,2007-06-20,03,폐업,2020-06-29 09:26:13,,2007-06-20,132-821,서울특별시 도봉구 도봉2동 623번지 164호,PHMD120073090033084000011,3090000,33,서울특별시 도봉구 마들로 691 (도봉동),01328,03,폐업,,,
은혜한약국,2008-03-14,,,2026-05-06 22:30:23,I,2007-06-20,03,폐업,2008-12-02 09:49:24,,2007-06-20,132-848,서울특별시 도봉구도담길 81(방학2동 661-1),PHMD120073090033084000012,3090000,0,,,03,폐업,,,02-956-2130
나을약국,2009-08-03,,,2026-05-06 22:30:23,I,2007-07-09,03,폐업,2009-08-03 14:10:08,,2007-07-09,132-863,"서울특별시 도봉구쌍문동길 249(쌍문2동 81-411), 1층",PHMD120073090033084000013,3090000,0,,,03,폐업,,,02-904-2324
경희정우한약국,2008-12-11,,,2026-05-06 22:30:23,I,2007-07-27,03,폐업,2009-01-16 11:11:40,,2007-07-27,132-908,서울특별시 도봉구창동역길27(창5동 320-1)상아프라자1층106호,PHMD120073090033084000014,3090000,0,,,03,폐업,,,02-992-7579
메디칼2층약국,2009-06-15,,,2026-05-06 22:30:23,I,2007-08-27,03,폐업,2009-06-15 13:23:51,,2007-08-27,132-924,서울특별시 도봉구도봉로 484(창1동 659-12)청우빌딩 202호,PHMD120073090033084000015,3090000,0,,,03,폐업,,,02-992-2313
비타민약국,2016-12-29,203090.990404757,460828.458528254,2026-05-06 22:30:23,I,2007-11-23,03,폐업,2016-12-29 17:33:03,,2007-11-23,132-924,서울특별시 도봉구 창동 661번지 40호 하나빌딩 1층,PHMD120073090033084000016,3090000,28,"서울특별시 도봉구 도봉로 498, 1층 (창동, 하나빌딩)",01453,03,폐업,,,
파마트열린약국,2010-01-15,,,2026-05-06 22:30:26,I,2008-01-02,03,폐업,2010-01-15 10:37:54,,2008-01-02,132-871,서울특별시 도봉구해등길 218(쌍문4동 210) 보성상가 102호,PHMD120083090033084000001,3090000,0,,,03,폐업,,,02-990-3367
스타빌약국,2012-11-05,204090.260849332,461127.032385511,2026-05-06 22:30:23,I,2008-01-03,03,폐업,2012-11-05 09:18:58,,2008-01-03,132-904,서울특별시 도봉구 창5동 135번지 28호 스타빌 302호,PHMD120083090033084000002,3090000,49,"서울특별시 도봉구 노해로63길 84-9, 302호 (창동)",,03,폐업,,,
상록수약국,2008-12-03,,,2026-05-06 22:30:23,I,2008-01-18,03,폐업,2009-01-22 16:02:02,,2008-01-18,132-878,서울특별시 도봉구(계성골길 25)쌍문1동 301,PHMD120083090033084000003,3090000,0,,,03,폐업,,,02-904-1567
웰빙약국,2010-06-01,,,2026-05-06 22:30:23,I,2008-01-29,03,폐업,2010-06-01 09:36:09,,2008-01-29,132-904,"서울특별시 도봉구도봉로 602(창5동 731-1), 1층",PHMD120083090033084000004,3090000,0,,,03,폐업,,,02-908-1255
대지약국,2017-11-01,201494.627293774,458136.342274236,2026-05-06 22:30:52,I,2009-08-28,03,폐업,2017-11-01 09:51:10,,2009-08-28,142-100,서울특별시 강북구 미아동 1359번지 롯데마트 3층,PHMD120093080033084000010,3080000,33,"서울특별시 강북구 삼양로 247, 3층 (미아동, 롯데마트)",01110,03,폐업,,,02-945-8946
청암한약국,2014-02-10,202586.126888062,457782.040291163,2026-05-06 22:30:52,I,2009-09-14,03,폐업,2014-02-10 16:40:09,,2009-09-14,142-120,서울특별시 강북구 송중동 130번지 11호 1층,PHMD120093080033084000011,3080000,28,서울특별시 강북구 도봉로34길 37 (미아동),,03,폐업,,,070-8112-3050
기린약국,2011-01-03,202773.499556894,458101.548687702,2026-05-06 22:30:53,I,2009-10-13,03,폐업,2011-01-27 17:17:58,,2009-10-13,142-120,서울특별시 강북구 송중동 258번지 716호,PHMD120093080033084000012,3080000,43,서울특별시 강북구 오패산로52길 51 (미아동),,03,폐업,,,02-982-3532
다정약국,2024-05-21,202766.59281616,456434.500687631,2026-05-06 22:30:53,I,2009-10-19,03,폐업,2024-05-21 09:57:38,,2009-10-19,142-100,서울특별시 강북구 미아동 42번지 117호,PHMD120093080033084000013,3080000,83,서울특별시 강북구 월계로 19 (미아동),01221,03,폐업,,,
에스케이(SK)약국,2012-08-20,201059.873232343,457514.212737818,2026-05-06 22:30:54,I,2009-11-02,03,폐업,2012-08-20 13:54:38,,2009-11-02,142-818,"서울특별시 강북구 삼각산동 1353번지 5호 SK(아)상가 112,113호",PHMD120093080033084000014,3080000,68,"서울특별시 강북구 솔샘로 184 (미아동, SK아파트상가 112, 113호)",,03,폐업,,,02-983-8895
행복이 가득한 수약국,2015-02-09,202069.998107422,458659.449006928,2026-05-06 22:30:54,I,2009-12-21,03,폐업,2015-02-09 09:58:33,,2009-12-21,142-100,서울특별시 강북구 미아동 202번지 13호,PHMD120093080033084000015,3080000,39,서울특별시 강북구 도봉로 245 (미아동),,03,폐업,,,02-984-6388
건강비타민약국,2011-11-07,201585.157407955,458073.67264333,2026-05-06 22:30:56,I,2009-12-28,03,폐업,2011-11-07 13:25:44,,2009-12-28,142-823,서울특별시 강북구 삼양동 775번지 3호,PHMD120093080033084000017,3080000,35,서울특별시 강북구 솔매로 59 (미아동),,03,폐업,,,
고전약국,2010-09-29,202301.896655504,457919.42367741,2026-05-06 22:30:58,I,2010-01-04,03,폐업,2010-12-03 16:03:05,,2010-01-04,142-814,서울특별시 강북구 송천동 310번지 4호 (2층),PHMD120103080033084000001,3080000,29,"서울특별시 강북구 도봉로 167 (미아동,(2층))",,03,폐업,,,02-988-7851
수유한약국,2012-05-17,202045.296449766,458663.536148109,2026-05-06 22:30:59,I,2010-01-04,03,폐업,2012-05-18 10:12:38,,2010-01-04,142-100,서울특별시 강북구 미아동 202번지 16호,PHMD120103080033084000002,3080000,45,서울특별시 강북구 솔매로45길 98 (미아동),,03,폐업,,,02-985-5050
단골약국,2012-08-23,201602.577531291,457290.100695375,2026-05-06 22:31:00,I,2010-01-08,03,폐업,2012-08-23 13:15:21,,2010-01-08,142-820,서울특별시 강북구 삼각산동 1357번지 6호 미아프라자 105호,PHMD120103080033084000004,3080000,51,"서울특별시 강북구 삼양로27길 35-21 (미아동, 미아프라자 105호)",,03,폐업,,,02-983-9866
행복가득약국,2011-06-20,201874.247526558,460054.161135162,2026-05-06 22:31:00,I,2010-02-01,03,폐업,2011-06-20 10:41:41,,2010-02-01,142-877,서울특별시 강북구 수유2동 185번지 3호,PHMD120103080033084000005,3080000,44,서울특별시 강북구 노해로 81 (수유동),,03,폐업,,,02-992-1037
봄온누리약국,2012-12-17,202642.446045912,456636.308192293,2026-05-06 22:31:01,I,2010-02-08,03,폐업,2012-12-17 16:14:15,,2010-02-08,142-804,서울특별시 강북구 송중동 35번지 4호 1층,PHMD120103080033084000006,3080000,51,서울특별시 강북구 도봉로 34 (미아동),,03,폐업,,,02-945-7765
온누리대성약국,2012-10-02,201526.27044303,458842.941592927,2026-05-06 22:31:03,I,2010-04-01,03,폐업,2012-10-02 10:38:48,,2010-04-01,142-071,서울특별시 강북구 수유1동 472번지 209호,PHMD120103080033084000009,3080000,41,서울특별시 강북구 수유로 9 (수유동),,03,폐업,,,02-982-0525
우리약국,2011-06-16,201168.79280374,460767.516975378,2026-05-06 22:31:04,I,2010-08-02,03,폐업,2011-06-16 11:51:25,,2010-08-02,142-892,서울특별시 강북구 우이동 72번지 63호,PHMD120103080033084000011,3080000,16,서울특별시 강북구 삼양로 518 (우이동),,03,폐업,,,02-995-5858
비타민약국,2011-02-01,,,2026-05-06 22:31:05,I,2010-08-04,03,폐업,2011-02-01 09:57:42,,2010-08-04,142-730,서울특별시 강북구 삼각산동 삼성래미안아파트상가 107동 2호,PHMD120103080033084000012,3080000,20,,,03,폐업,,,02-980-1854
엔젤팜약국,2011-02-14,201639.68979584,457044.998947281,2026-05-06 22:31:05,I,2010-08-09,03,폐업,2011-02-14 12:49:25,,2010-08-09,142-818,서울특별시 강북구 삼각산동 1267번지 56호 대선빌딩 104호,PHMD120103080033084000013,3080000,24,"서울특별시 강북구 삼양로19길 59 (미아동,대선빌딩 104호)",,03,폐업,,,
고전약국,2013-11-20,202301.896655504,457919.42367741,2026-05-06 22:31:06,I,2010-09-29,03,폐업,2013-11-20 11:27:59,,2010-09-29,142-814,서울특별시 강북구 송천동 310번지 4호 2층,PHMD120103080033084000014,3080000,29,서울특별시 강북구 도봉로 167 (미아동),,03,폐업,,,02-988-7851
엔젤팜약국,2018-05-03,201639.68979584,457044.998947281,2026-05-06 22:31:06,I,2011-02-14,03,폐업,2018-05-03 11:47:07,,2011-02-14,142-818,서울특별시 강북구 삼각산동 1267번지 56호,PHMD120113080033084000003,3080000,22,서울특별시 강북구 삼양로19길 59 (미아동),01198,03,폐업,,,02-986-3986
포도약국,2011-12-02,202641.157422978,456588.839527418,2026-05-06 22:31:07,I,2011-02-28,03,폐업,2013-11-22 17:15:47,,2011-02-28,142-804,서울특별시 강북구 송중동 35번지 5호 101호,PHMD120113080033084000004,3080000,23,서울특별시 강북구 도봉로 30 (미아동),,03,폐업,,,02-985-7774
세원약국,2016-01-20,202516.984156124,457240.640600264,2026-05-06 22:31:07,I,2011-03-03,03,폐업,2016-01-20 14:15:48,,2011-03-03,142-815,서울특별시 강북구 미아동 374번지 43호 무송빌딩 1층,PHMD120113080033084000005,3080000,28,"서울특별시 강북구 도봉로 95, 1층 (미아동, 무송빌딩)",01179,03,폐업,,,02-984-9488
다온약국,2011-06-13,201908.780881833,456922.034775216,2026-05-06 22:31:07,I,2011-05-13,03,폐업,2011-06-13 17:01:43,,2011-05-13,142-817,서울특별시 강북구 송천동 637번지 183호,PHMD120113080033084000006,3080000,20,서울특별시 강북구 삼양로 120 (미아동),,03,폐업,,,02-989-3334
꿈이있는 온누리약국,2022-09-19,201347.709316609,460238.598895585,2026-05-06 22:31:07,I,2011-06-01,03,폐업,2022-09-19 15:17:54,,2011-06-01,142-877,서울특별시 강북구 수유2동 316번지 12호,PHMD120113080033084000007,3080000,38,서울특별시 강북구 삼양로 462 (수유동),01039,03,폐업,,,
신건강약국,2012-07-04,201908.780881833,456922.034775216,2026-05-06 22:31:07,I,2011-06-14,03,폐업,2012-07-04 15:50:03,,2011-06-14,142-817,서울특별시 강북구 송천동 637번지 183호,PHMD120113080033084000008,3080000,30,서울특별시 강북구 삼양로 120 (미아동),,03,폐업,,,02-980-3334
맑은약국,2012-06-28,201059.873232343,457514.212737818,2026-05-06 22:31:09,I,2011-06-20,03,폐업,2012-06-28 13:45:50,,2011-06-20,142-150,서울특별시 강북구 삼각산동 1353번지 5호 SK북한산시티아파트 주상가 1동 200호,PHMD120113080033084000010,3080000,48,서울특별시 강북구 솔샘로 184 (미아동),,03,폐업,,,
경희현한약국,2011-02-07,,,2026-05-06 22:30:23,I,2008-02-27,03,폐업,2011-02-07 13:35:24,,2008-02-27,132-854,서울특별시 도봉구방학역길 18(방학1동 715-19),PHMD120083090033084000005,3090000,19,,,03,폐업,,,
고은도봉한약국,2009-03-09,,,2026-05-06 22:30:23,I,2008-03-14,03,폐업,2009-03-09 13:54:46,,2008-03-14,132-859,서울특별시 도봉구  해등길 168(쌍문2동 49-1),PHMD120083090033084000006,3090000,0,,,03,폐업,,,02-900-8822
이화약국,2009-11-13,,,2026-05-06 22:30:23,I,2008-03-17,03,폐업,2009-11-13 14:34:04,,2008-03-17,132-917,서울특별시 도봉구창동길 70-1(창3동 569-1),PHMD120083090033084000007,3090000,0,,,03,폐업,,,02-991-4067
메디팜해사랑약국,2008-12-02,,,2026-05-06 22:30:23,I,2008-04-01,03,폐업,2009-01-22 15:59:58,,2008-04-01,132-854,서울특별시 도봉구도봉로 678(방학1동 707-7) 홈에버 B1층,PHMD120083090033084000008,3090000,0,,,03,폐업,,,02-3493-3370
대우상록수약국,2010-04-09,,,2026-05-06 22:30:23,I,2008-04-14,03,폐업,2010-04-09 09:40:49,,2008-04-14,132-784,서울특별시 도봉구 창2동 대우아파트 상가동 203호,PHMD120083090033084000009,3090000,0,,,03,폐업,,,02-997-4684
꿈동산약국,2019-04-30,203651.208011649,462576.540812657,2026-05-06 22:30:23,I,2008-04-30,03,폐업,2019-04-30 10:10:02,,2008-04-30,132-853,서울특별시 도봉구 방학1동 703번지 14호 2층,PHMD120083090033084000010,3090000,69,"서울특별시 도봉구 도봉로 683, 2층 (방학동)",01340,03,폐업,,,
성가온누리약국,2009-12-31,,,2026-05-06 22:30:23,I,2008-08-05,03,폐업,2009-12-31 09:37:52,,2008-08-05,132-847,서울특별시 도봉구도당길 133(방학1동 657-12),PHMD120083090033084000011,3090000,37,,,03,폐업,,,02-832-8932
해맑은 미소약국,2013-06-28,203435.55337415,459749.87358816,2026-05-06 22:30:23,I,2008-09-29,03,폐업,2013-06-28 11:26:54,,2008-09-29,132-917,서울특별시 도봉구 창3동 568번지 6호,PHMD120083090033084000012,3090000,24,서울특별시 도봉구 덕릉로 254 (창동),,03,폐업,,,
샘물약국,2010-09-01,203315.565646295,461759.625062348,2026-05-06 22:30:23,I,2008-11-26,03,폐업,2010-09-01 17:33:55,,2008-11-26,132-030,서울특별시 도봉구 쌍문동 41번지 1호,PHMD120083090033084000013,3090000,18,,,03,폐업,,,
즐거운약국,2013-03-11,204011.919617341,461194.791887383,2026-05-06 22:30:23,I,2008-12-01,03,폐업,2013-03-11 09:52:56,,2008-12-01,132-904,서울특별시 도봉구 창5동 134번지 36호 우림빌딩 111호,PHMD120083090033084000014,3090000,28,"서울특별시 도봉구 노해로63길 79, 111호 (창동)",,03,폐업,,,
한솔한약국,2009-08-31,203124.01556273,460752.825141688,2026-05-06 22:30:23,I,2008-11-19,03,폐업,2009-08-31 14:40:29,,2008-11-19,132-040,서울특별시 도봉구 창동 663번지 36호 2층,PHMD120083090033084000015,3090000,50,,,03,폐업,,,
종로프라자약국,2018-09-03,204059.248950074,461078.504559119,2026-05-06 22:30:24,I,2009-01-19,03,폐업,2018-09-03 08:41:08,,2009-01-19,132-903,서울특별시 도봉구 창5동 75번지 1호,PHMD120093090033084000002,3090000,158,서울특별시 도봉구 노해로65길 14-3 (창동),01405,03,폐업,,,
보문약국,2009-03-23,204178.603486457,462521.720396049,2026-05-06 22:30:24,I,2009-02-09,03,폐업,2009-11-17 16:01:05,,2009-02-09,132-854,서울특별시 도봉구 방학1동 720번지 1호 대상현대A 상가동 105호,PHMD120093090033084000003,3090000,19,,,03,폐업,,,
고은도봉한약국,2011-01-28,203282.367485953,461669.324572008,2026-05-06 22:30:24,I,2009-03-09,03,폐업,2011-01-28 17:16:58,,2009-03-09,132-859,서울특별시 도봉구 쌍문2동 49번지 1호,PHMD120093090033084000004,3090000,27,,,03,폐업,,,
드림약국,2009-12-03,204083.769271308,462849.020752258,2026-05-06 22:30:24,I,2009-03-27,03,폐업,2009-12-03 13:32:46,,2009-03-27,132-704,서울특별시 도봉구 방학1동 720번지 33호 도봉월드상가 318호,PHMD120093090033084000005,3090000,27,,,03,폐업,,,34943132
베드로신약국,2010-03-08,203306.984664652,459651.160107779,2026-05-06 22:30:24,I,2009-04-13,03,폐업,2010-03-08 14:25:53,,2009-04-13,132-918,서울특별시 도봉구 창2동 581번지 76호,PHMD120093090033084000006,3090000,68,,,03,폐업,,,
옵티마현대약국,2009-07-31,204178.603486457,462521.720396049,2026-05-06 22:30:24,I,2009-04-14,03,폐업,2009-11-17 16:01:52,,2009-04-14,132-854,서울특별시 도봉구 방학1동 720번지 1호 대상현대아파트 상가동 1층 105호,PHMD120093090033084000007,3090000,17,,,03,폐업,,,34918408
메디칼2층약국,2010-10-01,203023.886822597,460695.381113012,2026-05-06 22:30:24,I,2009-06-15,03,폐업,2010-10-01 09:33:55,,2009-06-15,132-924,서울특별시 도봉구 창1동 659번지 12호 청우빌딩 202호,PHMD120093090033084000008,3090000,62,,,03,폐업,,,
하나로약국,2009-12-28,204413.616574592,461378.588676784,2026-05-06 22:30:24,I,2009-07-22,03,폐업,2009-12-28 15:05:15,,2009-07-22,132-898,서울특별시 도봉구 창4동 1번지 10호 A동 1층,PHMD120093090033084000009,3090000,32,,,03,폐업,,,
옵티마현대약국,2009-12-07,204178.603486457,462521.720396049,2026-05-06 22:30:24,I,2009-07-31,03,폐업,2009-12-07 13:10:31,,2009-07-31,132-854,서울특별시 도봉구 방학1동 720번지 1호 대상타운현대APT상가 1층 105호,PHMD120093090033084000010,3090000,17,,,03,폐업,,,34918408
한솔한약국,2010-10-27,203124.01556273,460752.825141688,2026-05-06 22:30:24,I,2009-09-02,03,폐업,2010-10-27 16:51:11,,2009-09-02,132-924,서울특별시 도봉구 창1동 663번지 36호 2층,PHMD120093090033084000011,3090000,71,,,03,폐업,,,
메디칼진약국,2013-01-02,202885.638503459,460405.010846093,2026-05-06 22:30:24,I,2009-11-13,03,폐업,2013-01-02 10:41:31,,2009-11-13,132-912,서울특별시 도봉구 창2동 650번지 58호 1층,PHMD120093090033084000013,3090000,66,"서울특별시 도봉구 도봉로 452, 1층 (창동)",,03,폐업,,,
파마트열린약국,2011-01-04,202781.667220692,461754.503883636,2026-05-06 22:30:24,I,2010-01-15,03,폐업,2014-05-14 16:47:21,,2010-01-15,132-871,서울특별시 도봉구 쌍문동 210번지 보성상가 102호,PHMD120103090033084000001,3090000,40,서울특별시 도봉구 해등로 218 (쌍문동),,03,폐업,,,
다나약국,2010-07-01,202918.542478586,460608.475227827,2026-05-06 22:30:24,I,2010-02-19,03,폐업,2010-07-01 15:09:36,,2010-02-19,132-864,서울특별시 도봉구 쌍문3동 96번지 29호,PHMD120103090033084000003,3090000,59,,,03,폐업,,,
베드로신약국,2010-05-17,203306.984664652,459651.160107779,2026-05-06 22:30:24,I,2010-03-08,03,폐업,2014-05-14 16:43:57,,2010-03-08,132-918,서울특별시 도봉구 창동 581번지 76호,PHMD120103090033084000005,3090000,68,서울특별시 도봉구 덕릉로 239 (창동),,03,폐업,,,
하나로약국,2011-04-26,204413.616574592,461378.588676784,2026-05-06 22:30:24,I,2010-04-06,03,폐업,2014-05-14 16:43:06,,2010-04-06,132-720,서울특별시 도봉구 창동 1번지 10호 A동 1호,PHMD120103090033084000006,3090000,27,서울특별시 도봉구 마들로11길 20 (창동),,03,폐업,,,
푸른온누리약국,2010-10-04,203242.968498731,460001.081136921,2026-05-06 22:30:24,I,2010-04-09,03,폐업,2014-05-14 16:42:11,,2010-04-09,132-784,서울특별시 도봉구 창동 804번지 대우아파트 상가동 203호,PHMD120103090033084000007,3090000,20,서울특별시 도봉구 덕릉로59아길 17 (창동),,03,폐업,,,
이화태평양약국,2013-04-08,203306.984664652,459651.160107779,2026-05-06 22:30:24,I,2010-05-17,03,폐업,2013-04-08 12:13:39,,2010-05-17,132-918,서울특별시 도봉구 창2동 581번지 76호,PHMD120103090033084000008,3090000,68,서울특별시 도봉구 덕릉로 239 (창동),,03,폐업,,,
행복가득약국,2012-05-23,201874.247526558,460054.161135162,2026-05-06 22:31:43,I,2011-06-20,03,폐업,2012-05-23 11:35:49,,2011-06-20,142-877,서울특별시 강북구 수유2동 185번지 3호,PHMD120113080033084000011,3080000,44,서울특별시 강북구 노해로 81 (수유동),,03,폐업,,,02-992-1037
다나약국,2015-12-31,202641.157422978,456588.839527418,2026-05-06 22:31:10,I,2012-01-05,03,폐업,2015-12-31 15:51:10,,2012-01-05,142-804,서울특별시 강북구 미아동 35번지 5호 에코피아빌딩 1층,PHMD120123080033084000001,3080000,23,"서울특별시 강북구 도봉로 30, 1층 (미아동, 에코피아빌딩)",01220,03,폐업,,,02-987-7877
그린약국,2013-03-25,202551.555858007,456831.729022421,2026-05-06 22:31:10,I,2012-04-02,03,폐업,2013-03-25 10:45:55,,2012-04-02,142-805,서울특별시 강북구 미아동 61번지 81호,PHMD120123080033084000002,3080000,38,서울특별시 강북구 도봉로 53 (미아동),,03,폐업,,,02-986-3583
삼화온누리약국,2014-12-08,202280.230204856,458199.64418568,2026-05-06 22:31:10,I,2012-04-05,03,폐업,2014-12-08 10:02:19,,2012-04-05,142-807,서울특별시 강북구 미아동 121번지 19호,PHMD120123080033084000003,3080000,47,"서울특별시 강북구 도봉로 196 (미아동, 삼화메디컬빌딩 101호)",,03,폐업,,,02-982-0955
삼성약국,2013-07-22,201693.966014455,460305.458088239,2026-05-06 22:31:11,I,2012-05-15,03,폐업,2013-07-22 10:11:19,,2012-05-15,142-879,서울특별시 강북구 수유동 256번지 22호,PHMD120123080033084000005,3080000,43,서울특별시 강북구 한천로 1122 (수유동),,03,폐업,,,02-904-2088
SK약국,2016-03-01,201059.873232343,457514.212737818,2026-05-06 22:31:12,I,2012-08-20,03,폐업,2016-03-02 14:16:27,,2012-08-20,142-780,"서울특별시 강북구 미아동 1353번지 5호 SK아파트상가 112호, 113호",PHMD120123080033084000007,3080000,68,"서울특별시 강북구 솔샘로 184, 112호, 113호 (미아동, SK아파트상가)",01192,03,폐업,,,02-983-8895
단골약국,2013-06-17,201602.577531291,457290.100695375,2026-05-06 22:31:12,I,2012-08-23,03,폐업,2013-06-17 13:18:28,,2012-08-23,142-100,서울특별시 강북구 미아동 1357번지 6호 미아프라자 105호,PHMD120123080033084000008,3080000,51,"서울특별시 강북구 삼양로27길 35-21, 105호 (미아동, 미아프라자)",,03,폐업,,,
올리브약국,2020-09-03,201933.428253302,459989.446033685,2026-05-06 22:31:12,I,2012-09-21,03,폐업,2020-09-04 16:13:40,,2012-09-21,142-878,서울특별시 강북구 수유동 188번지 4호,PHMD120123080033084000009,3080000,36,"서울특별시 강북구 노해로 76, 1층 (수유동)",01070,03,폐업,,,070-8834-9936
