건축물동수,건축물연면적,사업장명,탈의실면적,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지도자수,휴게실면적,지번주소,회원모집총인원,관리번호,사무실면적,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,리빌드 바디,0,2024-03-29,,212926.089912845,450751.524331915,체력단련장업,2026-04-25 22:31:46,I,03,폐업,,2024-03-29 14:11:01,,2021-11-26,,,,0,서울특별시 강동구 고덕동 688 래미안힐스테이트고덕,,CDFH3301062021000012,0,3240000,사립,"서울특별시 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕)",05229,03,폐업,,,
,1056,드림팩토리 Gym,0,2023-03-16,,211203.644844874,447117.977682675,체력단련장업,2026-04-25 22:31:46,I,03,폐업,,2026-02-10 15:51:39,,2021-12-20,163.27,,,0,서울특별시 강동구 성내동 465-2 드림팩토리,,CDFH3301062021000014,0,3240000,사립,"서울특별시 강동구 성안로3길 39, 드림팩토리 (성내동)",05402,03,폐업,,,
,614,주식회사 테라피티 명일점,0,2025-06-17,,212627.317432617,449981.675707773,체력단련장업,2026-04-25 22:31:46,I,03,폐업,,2026-02-10 16:00:29,,2021-12-31,149.9,,,0,서울특별시 강동구 명일동 312-56,,CDFH3301062021000017,0,3240000,사립,서울특별시 강동구 양재대로145길 6 (명일동),05257,03,폐업,,,
,13281,핏엔드,0,2024-04-23,,211532.353686299,448182.588454494,체력단련장업,2026-04-25 22:31:47,I,03,폐업,,2024-04-23 13:58:13,,2023-06-05,8199,,1,0,서울특별시 강동구 성내동 164-1 씨제이나인파크 306호,,CDFH3301062023000012,0,3240000,사립,"서울특별시 강동구 천호대로 1078, 306호 (성내동, 씨제이나인파크)",05380,03,폐업,,,
,29256,컴홈스테이 웰컴 짐,0,2025-02-13,,211330.148489184,448364.45842256,체력단련장업,2026-04-25 22:31:47,I,03,폐업,,2026-02-10 11:14:10,,2024-04-02,217.77,,,0,서울특별시 강동구 천호동 451 이안 강동 컴홈스테이 1차,,CDFH3301062024000005,0,3240000,사립,"서울특별시 강동구 천호대로 1053, 이안 강동 컴홈스테이 1차 6층 (천호동)",05336,03,폐업,,,
,18046,에이스짐 고덕,0,2025-10-23,,214103.557154115,451614.026873853,체력단련장업,2026-04-25 22:31:47,I,03,폐업,,2025-10-23 15:22:24,,2025-03-26,395,,1,0,서울특별시 강동구 고덕동 98-6 에이스메디칼타워 지하1층,,CDFH3301062025000005,0,3240000,사립,"서울특별시 강동구 고덕비즈밸리로4길 30, 에이스메디칼타워 지하1층 (고덕동)",05203,03,폐업,,,02-428-1872
0,0,장군헬스,,2001-03-22,,211280.850397063,449746.708119382,체력단련장업,2026-04-25 22:31:39,I,03,폐업,,2003-04-11 10:24:39,,1989-12-27,,134-859,0,,서울특별시 강동구 암사동 501-25,,CDFH3301061989000001,,3240000,사립,,,03,폐업,,,
,,현대헬스,,2006-01-16,,211185.943743581,449813.684358509,체력단련장업,2026-04-25 22:31:39,I,03,폐업,0,2006-01-16 15:01:52,,1989-12-30,,134-877,,,서울특별시 강동구 암사동 502-18,,CDFH3301061989000002,,3240000,사립,서울특별시 강동구 올림픽로 777  (암사동),,03,폐업,,,34261113
0,0,길동헬스,,2001-03-10,,,,체력단련장업,2026-04-25 22:31:40,I,03,폐업,,2003-04-11 10:24:39,,1990-01-20,,134-822,0,,서울특별시 강동구 둔촌동 391-4 2층,,CDFH3301061990000002,,3240000,사립,,,03,폐업,,,
0,0,백제헬스클럽,,1998-12-07,,211206.540974151,448438.130467194,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1990-02-26,,134-864,0,,서울특별시 강동구 천호동 453-10 2층동,,CDFH3301061990000003,,3240000,사립,"서울특별시 강동구 천호대로159길 13, 2층동 (천호동)",,03,폐업,,,
0,0,고려헬스,,2002-05-03,,,,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1990-08-01,,134-822,0,,서울특별시 강동구 둔촌동 392-1 지층,,CDFH3301061990000004,,3240000,사립,,,03,폐업,,,
0,0,건우헬스크럽,,1999-04-06,,211936.124217298,450260.975207712,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1992-06-12,,134-858,0,,서울특별시 강동구 암사동 452 3층,,CDFH3301061992000001,,3240000,사립,"서울특별시 강동구 고덕로 96  (암사동,3층)",,03,폐업,,,
0,0,진흥체력관리센터,,2000-12-04,,211853.659176909,449388.465849174,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1992-12-30,,134-866,0,,"서울특별시 강동구 천호동 234-6 .235, 2층",,CDFH3301061992000002,,3240000,사립,"서울특별시 강동구 구천면로 304  (천호동,.235, 2층)",,03,폐업,,,
0,0,씨티헬스크럽,,1997-09-19,,210757.191239958,447342.773635622,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1994-04-12,,134-848,0,,서울특별시 강동구 성내동 456-13 지층,,CDFH3301061994000001,,3240000,사립,"서울특별시 강동구 성내로6길 33  (성내동,지층)",,03,폐업,,,
,,강동구 체육회 헬스장,,2008-12-23,,212404.611007084,449280.595875558,체력단련장업,2026-04-25 22:31:41,I,03,폐업,0,2008-12-23 14:42:05,,1994-08-09,,134-861,,,서울특별시 강동구 천호동 41 구민회관 (지하1층),,CDFH3301061994000002,,3240000,사립,"서울특별시 강동구 상암로 168  (천호동,구민회관 (지하1층))",,03,폐업,,,
0,0,다양 헬스 마트,,2002-05-07,,211596.235285924,448456.449601682,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1994-10-25,,134-864,0,,서울특별시 강동구 천호동 166-8,,CDFH3301061994000003,,3240000,사립,서울특별시 강동구 진황도로 43  (천호동),,03,폐업,,,
0,0,종로헬스클럽,,1998-07-22,,211008.353917743,448793.531282568,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1994-11-10,,134-869,0,,서울특별시 강동구 천호동 356-0 4층,,CDFH3301061994000004,,3240000,사립,,,03,폐업,,,
,,주양헬스,,2007-01-18,,213493.90717524,450038.847319845,체력단련장업,2026-04-25 22:31:41,I,03,폐업,0,2007-01-18 15:39:58,,1995-03-24,,134-825,,,서울특별시 강동구 명일동 48-0 주양쇼핑7003호,,CDFH3301061995000001,,3240000,사립,"서울특별시 강동구 고덕로62길 55  (명일동,주양쇼핑7003호)",,03,폐업,,,
0,0,파워헬스,,1999-11-16,,,,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1995-04-07,,134-867,0,,서울특별시 강동구 천호동 298-5,,CDFH3301061995000002,,3240000,사립,,,03,폐업,,,
0,0,플렉스 헬스장,,2002-09-02,,213372.955064907,450753.189936652,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1995-06-07,,134-806,0,,서울특별시 강동구 고덕동 645-2,,CDFH3301061995000003,,3240000,사립,서울특별시 강동구 동남로81길 92  (고덕동),,03,폐업,,,
0,0,헬스피아 헬스장,,1999-10-14,,211896.331971303,449579.848162688,체력단련장업,2026-04-25 22:31:41,I,03,폐업,,2003-04-11 10:24:39,,1995-06-07,,134-859,0,,서울특별시 강동구 암사동 488-30,,CDFH3301061995000004,,3240000,사립,서울특별시 강동구 구천면로 323  (암사동),,03,폐업,,,
0,0,나이스헬스,,2001-01-18,,,,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2003-04-11 10:24:39,,1995-08-16,,134-822,0,,서울특별시 강동구 둔촌동 345-6 2층,,CDFH3301061995000006,,3240000,사립,,,03,폐업,,,
0,0,명진로스포츠클럽,,2001-08-08,,213607.080568254,450119.168256979,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2003-04-11 10:24:39,,1996-01-16,,134-070,0,,"서울특별시 강동구 명일동 47-12 ,3층",,CDFH3301061996000001,,3240000,사립,"서울특별시 강동구 동남로73길 26  (명일동,,3층)",,03,폐업,,,
0,0,씨네월드휘트니스,,1999-01-25,,210992.497270009,447372.617182859,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2003-04-11 10:24:39,,1996-03-04,,134-851,0,,서울특별시 강동구 성내동 549-1,,CDFH3301061996000002,,3240000,사립,서울특별시 강동구 성내로 48  (성내동),,03,폐업,,,
,1486,월드헬스클럽,13,2005-05-20,,211821.51682526,447094.127846699,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2005-05-20 15:22:11,,1996-06-12,,134-890,1,10,서울특별시 강동구 성내동 429-8 3층,,CDFH3301061996000004,,3240000,사립,"서울특별시 강동구 양재대로89가길 14  (성내동,3층)",,03,폐업,,,
,1886,모닝헬스클럽,33,2005-07-11,,210750.209556247,448078.828745215,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2005-07-21 10:25:22,,1996-09-19,,134-841,1,,서울특별시 강동구 성내동 112-65 2층,,CDFH3301061996000005,19,3240000,사립,"서울특별시 강동구 올림픽로 598  (성내동,2층)",,03,폐업,,,
,,유진헬스,,2008-12-23,,212501.369116329,449282.31038379,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2008-12-23 13:37:34,,1997-03-21,,134-861,,,서울특별시 강동구 천호동 42,,CDFH3301061997000001,,3240000,사립,서울특별시 강동구 양재대로 1571  (천호동),,03,폐업,,,
,,동아헬스,,2006-09-06,,211148.199981362,449679.571982382,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2006-09-06 14:06:30,,1997-06-09,,134-877,,,서울특별시 강동구 암사동 512-22,,CDFH3301061997000002,,3240000,사립,서울특별시 강동구 올림픽로 763  (암사동),,03,폐업,,,
0,0,썬헬스크럽,,1999-12-31,,211150.806325528,448046.285702294,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2003-04-11 10:24:39,,1997-06-26,,134-841,0,,서울특별시 강동구 성내동 142 지층,,CDFH3301061997000003,,3240000,사립,"서울특별시 강동구 천호옛12길 46  (성내동,지층)",,03,폐업,,,
0,0,오륜헬스,,1999-03-13,,,,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2003-04-11 10:24:39,,1998-05-15,,134-822,0,,서울특별시 강동구 둔촌동 384-5,,CDFH3301061998000001,,3240000,사립,,,03,폐업,,,
0,0,휴먼헬스,,2002-04-30,,210704.803064272,447911.573481525,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2009-04-08 13:44:33,,1999-01-16,,134-841,,,서울특별시 강동구 성내동 107-6 산보빌딩 5층동,,CDFH3301061999000001,,3240000,사립,"서울특별시 강동구 올림픽로 580, 5층동 (성내동,산보빌딩)",,03,폐업,,,
,,영진헬스크럽,,2007-07-24,,211581.336500867,446926.627141526,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2007-07-26 13:23:42,,1999-05-10,,134-846,,,서울특별시 강동구 성내동 444-3 301,,CDFH3301061999000002,,3240000,사립,"서울특별시 강동구 강동대로53길 35  (성내동,301)",,03,폐업,,,
,,국제헬스크럽,,2005-07-19,,212441.342145006,447753.082391709,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2005-07-19 18:00:53,,1999-10-06,,134-822,,,서울특별시 강동구 둔촌동 452-4 지층,,CDFH3301061999000003,,3240000,사립,"서울특별시 강동구 진황도로 158  (둔촌동,지층)",,03,폐업,,,
,,헬스피아,,2003-12-02,,211955.138746228,449582.786228833,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2003-12-02 15:20:57,,1999-10-08,,134-866,,,서울특별시 강동구 천호동 233-34 3층,,CDFH3301061999000004,,3240000,사립,"서울특별시 강동구 구천면로 328  (천호동,3층)",,03,폐업,,,
0,0,썬헬스,,2011-04-25,,211150.806325528,448046.285702294,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2011-04-25 16:32:29,,2000-02-11,,134-841,,,서울특별시 강동구 성내동 142-0,,CDFH3301062000000002,,3240000,사립,서울특별시 강동구 천호옛12길 46  (성내동),,03,폐업,,,
,,헬스피아,,2003-11-28,,212613.446774976,449758.271355637,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2003-11-28 17:09:04,,2000-03-30,,134-861,,,서울특별시 강동구 천호동 24-8,,CDFH3301062000000003,,3240000,사립,서울특별시 강동구 양재대로 1619  (천호동),,03,폐업,,,
0,0,개선헬스,,2001-05-14,,211730.189555618,449236.687244508,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2003-04-11 10:24:39,,2000-04-27,,134-866,0,,서울특별시 강동구 천호동 237-2,,CDFH3301062000000004,,3240000,사립,서울특별시 강동구 구천면로 286  (천호동),,03,폐업,,,
,,유림헬스,,2003-10-31,,,,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2003-10-31 17:38:43,,2000-05-13,,134-818,,,서울특별시 강동구 둔촌동 133-5,,CDFH3301062000000005,,3240000,사립,,,03,폐업,,,
0,0,킴스스포츠클럽,,2000-10-24,,211750.89622364,448202.632546787,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2003-04-11 10:24:39,,2000-07-10,,134-871,0,,서울특별시 강동구 천호동 565-0 지층,,CDFH3301062000000006,,3240000,사립,"서울특별시 강동구 천호대로 1095  (천호동,지층)",,03,폐업,,,
0,0,킴스스포츠클럽,,2000-10-24,,211750.89622364,448202.632546787,체력단련장업,2026-04-25 22:31:42,I,03,폐업,,2003-04-11 10:24:39,,2000-07-11,,134-871,0,,서울특별시 강동구 천호동 565-0,,CDFH3301062000000007,,3240000,사립,서울특별시 강동구 천호대로 1095  (천호동),,03,폐업,,,
,,현대헬스,,2007-05-17,,213680.993194221,450050.898833786,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2007-05-17 18:24:30,,2000-08-03,,134-825,,,서울특별시 강동구 명일동 48-5 동신빌딩 4층호,,CDFH3301062000000009,,3240000,사립,"서울특별시 강동구 동남로73길 9,  4층호 (명일동,동신빌딩)",,03,폐업,,,
,,삼성헬스,,2002-02-09,,211066.384353658,447620.18848462,체력단련장업,2026-04-25 22:31:42,I,03,폐업,0,2009-04-08 13:42:52,,2000-11-21,,134-758,,,서울특별시 강동구 성내동 590-0 성내삼성아파트1단지내,,CDFH3301062000000012,,3240000,사립,,,03,폐업,,,
0,0,건우헬스,,2002-10-08,,211936.124217298,450260.975207712,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2003-04-11 10:24:39,,2001-02-21,,134-858,0,,서울특별시 강동구 암사동 452-0 5통4반,,CDFH3301062001000003,,3240000,사립,서울특별시 강동구 고덕로 96  (암사동),,03,폐업,,,
,,진흥헬스체력단련센타,,2006-03-28,,211853.659176909,449388.465849174,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2006-03-29 10:59:06,,2001-02-23,,134-866,,,서울특별시 강동구 천호동 234-6 20통3반 일주빌딩 2동,,CDFH3301062001000006,,3240000,사립,"서울특별시 강동구 구천면로 304, 2동 (천호동,일주빌딩)",,03,폐업,,,
0,0,피트니스11,,2011-04-12,,213640.278266791,450219.030003409,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2011-04-12 14:11:50,,2001-03-16,,134-825,,,서울특별시 강동구 명일동 47-4,,CDFH3301062001000010,,3240000,사립,서울특별시 강동구 동남로75길 19  (명일동),,03,폐업,,,
,,선사현대헬스,,2003-05-19,,211047.878697259,450021.504957301,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2003-07-23 13:22:28,,2001-05-07,,134-877,,,서울특별시 강동구 암사동 509 6통3반 선사현대(아)단지상가 301,,CDFH3301062001000011,,3240000,사립,"서울특별시 강동구 상암로 11  (암사동,선사현대(아)단지상가 301)",,03,폐업,,,30139881
,,개선헬스,,2003-04-28,,211730.189555618,449236.687244508,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2003-07-23 13:24:40,,2001-05-16,,134-866,,,서울특별시 강동구 천호동 237-2,,CDFH3301062001000012,,3240000,사립,서울특별시 강동구 구천면로 286  (천호동),,03,폐업,,,
0,0,헬스일레븐,,2002-10-02,,214858.430430309,450605.293157107,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2003-04-11 10:24:39,,2001-05-25,,134-801,0,,서울특별시 강동구 고덕동 210-3 201호,,CDFH3301062001000013,,3240000,사립,"서울특별시 강동구 고덕로83길 12,  201호 (고덕동)",,03,폐업,,,34281133
,918,테크노헬스,6,2011-08-31,,212952.113996849,448698.829639475,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2011-09-26 11:28:03,,2001-06-13,,134-808,,,서울특별시 강동구 길동 99-4 4층,,CDFH3301062001000014,10,3240000,사립,"서울특별시 강동구 천중로 244  (길동,4층)",,03,폐업,,,
,,필드짐,,2014-12-01,,211418.519601604,448441.415484551,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2014-12-01 16:43:27,,2002-01-19,,134-769,,,서울특별시 강동구 천호동 566-0 태영상가지하1층,,CDFH3301062002000001,,3240000,사립,"서울특별시 강동구 천호대로 1055 (천호동, 태영상가지하1층)",,03,폐업,,,
,,청호스포렉스,,2002-04-19,,211279.030241561,448548.819716671,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2003-08-06 12:00:23,,2002-04-19,,134-871,,,서울특별시 강동구 천호동 410-100 코오롱상가지층1,,CDFH3301062002000003,,3240000,사립,"서울특별시 강동구 진황도로 12  (천호동,코오롱상가지층1)",,03,폐업,,,
,,라이프헬스클럽,,2008-03-21,,212105.978306267,448486.563840219,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2008-03-21 16:50:57,,2002-06-17,,134-813,,,서울특별시 강동구 길동 381-7 381동 7호,,CDFH3301062002000005,,3240000,사립,"서울특별시 강동구 천중로40길 58, 381동 7호 (길동)",,03,폐업,,,
,,월드헬스크럽,,2005-05-25,,,,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2005-05-25 11:40:18,,2002-06-26,,134-822,,,서울특별시 강동구 둔촌동 410-1 4층,,CDFH3301062002000007,,3240000,사립,,,03,폐업,,,
,,삼성헬스센타,,2011-07-31,,212624.591440015,449307.432277203,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2011-08-04 09:56:30,,2002-07-02,,134-830,,,서울특별시 강동구 명일동 346-9,,CDFH3301062002000008,,3240000,사립,서울특별시 강동구 양재대로130길 11  (명일동),,03,폐업,,,
1,799,나래헬스,10,2013-12-31,,,,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2014-01-21 17:08:35,,2002-08-20,187.34,134-835,1,,서울특별시 강동구 상일동 121-4 지층,,CDFH3301062002000010,3,3240000,사립,"서울특별시 강동구 고덕로 398 (상일동,지층)",,03,폐업,,,
,,대원헬스크럽,,2006-03-28,,211672.811464791,447542.507461168,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2006-03-29 10:58:06,,2002-09-27,,134-844,,,서울특별시 강동구 성내동 410-29,,CDFH3301062002000012,,3240000,사립,서울특별시 강동구 풍성로 187  (성내동),,03,폐업,,,
,1409,썬헬스장,56,2004-10-18,,211836.175560144,450310.19062867,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2004-10-18 16:52:05,,2002-11-01,,134-855,1,,서울특별시 강동구 암사동 446-18 동성B/D2층,,CDFH3301062002000013,,3240000,사립,"서울특별시 강동구 고덕로 85  (암사동,동성B/D2층)",,03,폐업,,,
,1295,J스포츠클럽,29,2007-02-23,,210940.033286875,447410.547360363,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2007-02-23 15:39:46,,2003-01-10,,134-851,1,,서울특별시 강동구 성내동 550-4 지층,,CDFH3301062003000001,,3240000,사립,"서울특별시 강동구 성내로 40  (성내동,지층)",,03,폐업,,,
,,바디짐,,2004-06-15,,211168.208871935,449750.693726655,체력단련장업,2026-04-25 22:31:43,I,03,폐업,0,2004-06-15 11:34:18,,2003-02-03,,134-877,,,서울특별시 강동구 암사동 512-17 3층,,CDFH3301062003000002,,3240000,사립,"서울특별시 강동구 올림픽로 769  (암사동,3층)",,03,폐업,,,
,,훼미리스포츠,,2015-11-11,,211066.384353658,447620.18848462,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2015-11-11 17:48:18,,2003-03-25,,,,,서울특별시 강동구 성내동 590 삼성@ 1단지상가 지층,,CDFH3301062003000004,,3240000,사립,"서울특별시 강동구 풍성로 128, 지층 (성내동, 성내동삼성아파트)",05393,03,폐업,,,
,430,화인휘트니스,,2011-02-07,,211730.189555618,449236.687244508,체력단련장업,2026-04-25 22:31:43,I,03,폐업,,2011-02-07 17:31:21,,2003-05-02,,134-866,,,서울특별시 강동구 천호동 237-2,,CDFH3301062003000007,,3240000,사립,서울특별시 강동구 구천면로 286  (천호동),,03,폐업,,,
,437,코드슬림,,2019-05-17,,212912.444153536,448869.612048767,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2019-05-17 16:35:06,,2003-06-19,223.84,,1,,서울특별시 강동구 길동 88-3,,CDFH3301062003000010,,3240000,사립,서울특별시 강동구 양재대로124길 88 (길동),05304,03,폐업,,,
,1413,골드휘트니스,43,2008-06-13,,212625.418681978,449801.886992692,체력단련장업,2026-04-25 22:31:44,I,03,폐업,0,2008-06-16 10:42:38,,2003-08-29,,134-861,1,,서울특별시 강동구 천호동 24-5 외1필지,,CDFH3301062003000011,7,3240000,사립,"서울특별시 강동구 양재대로 1621  (천호동,외1필지)",,03,폐업,,,
,1103,2080헬스클럽,43,2006-06-01,,,,체력단련장업,2026-04-25 22:31:44,I,03,폐업,0,2006-06-01 16:56:53,,2003-11-15,,134-822,1,,서울특별시 강동구 둔촌동 333-6 4층,,CDFH3301062003000013,8,3240000,사립,,,03,폐업,,,
,8075,GYM80휘트니스클럽,,2012-08-20,,211130.085852954,449615.445976744,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2012-08-20 16:06:59,,2003-12-16,,134-877,,,서울특별시 강동구 암사동 513-35 지하1층,,CDFH3301062003000014,34,3240000,사립,"서울특별시 강동구 올림픽로 753  (암사동,지하1층)",,03,폐업,,,42800413
,2047,에이스헬스,50,2011-07-31,,213667.660686095,450063.667596316,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2011-08-04 10:52:21,,2004-04-08,,134-825,,7,서울특별시 강동구 명일동 48-4 지원빌딩지하1,,CDFH3301062004000001,13,3240000,사립,"서울특별시 강동구 동남로73길 13  (명일동,지원빌딩지하1)",,03,폐업,,,34268635
,994,리오헬스클럽,45,2014-06-25,,212785.236301062,449150.358975252,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2014-06-27 13:18:34,,2004-05-13,,134-830,,50,서울특별시 강동구 명일동 350-4 3층,,CDFH3301062004000004,,3240000,사립,"서울특별시 강동구 양재대로128길 47 (명일동,3층)",,03,폐업,,,
1,1860,월드헬스 휘트니스,98,2012-10-02,,213115.129485478,448395.566574387,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2012-10-04 13:49:20,,2004-05-13,469.01,134-881,,,서울특별시 강동구 길동 474 LG자이@상가지층,,CDFH3301062004000005,,3240000,사립,,,03,폐업,,,
,,피트니스 다움,,2022-08-01,,211129.337519126,448341.256980238,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2022-08-01 10:09:54,,2004-06-16,410.2,,,,"서울특별시 강동구 성내동 9-14 탑메디컬센터 6층, 7층",,CDFH3301062004000007,23,3240000,사립,"서울특별시 강동구 천호대로 1034 (성내동, 탑 메디칼센타)",05379,03,폐업,,,
,2106,스카이휘트니스,8,2016-03-25,,211168.208871935,449750.693726655,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2016-03-25 18:12:16,,2004-06-16,213,134-877,,15,서울특별시 강동구 암사동 512-17 3층,,CDFH3301062004000008,,3240000,사립,"서울특별시 강동구 올림픽로 769 (암사동,3층)",,03,폐업,,,
,734,액티브피트니스클럽,35,2016-03-11,,212951.223206807,448267.732445978,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2016-03-11 17:59:32,,2004-06-24,,134-010,,,서울특별시 강동구 길동 470 현대@상가2층,,CDFH3301062004000010,,3240000,사립,,,03,폐업,,,
1,3214,노블휘트니스,,2015-02-03,,212211.012072968,448223.719322388,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2015-02-03 13:43:00,,2004-07-07,434.64,134-814,1,,서울특별시 강동구 길동 412-11 대진빌딩5층,,CDFH3301062004000012,8,3240000,사립,"서울특별시 강동구 양재대로 1459 (길동,대진빌딩5층)",,03,폐업,,,47702477
1,1026,강동휘트니스헬스클럽,59,2005-12-21,,211682.011235164,447860.756103029,체력단련장업,2026-04-25 22:31:44,I,03,폐업,0,2005-12-21 17:06:46,,2004-08-31,,134-888,1,,서울특별시 강동구 성내동 384-18 2층,,CDFH3301062004000014,8,3240000,사립,"서울특별시 강동구 성안로 107  (성내동,2층)",,03,폐업,,,
1,11339,(주)웰빙휘트니스프라자,,2011-04-06,,211753.309593358,449402.537947464,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2011-04-06 16:28:54,,2004-12-04,,134-867,,,서울특별시 강동구 천호동 293-8 이연아마빌레1.2층,,CDFH3301062004000015,,3240000,사립,"서울특별시 강동구 구천면로 297-5  (천호동,이연아마빌레1.2층)",,03,폐업,,,
1,205,모닝헬스,,2015-02-04,,210750.209556247,448078.828745215,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2015-02-04 15:39:07,,2005-07-22,,134-841,,,서울특별시 강동구 성내동 112-65 (2층),,CDFH3301062005000005,,3240000,사립,"서울특별시 강동구 올림픽로 598 (성내동,(2층))",,03,폐업,,,
1,609,뉴멘탈휘트니스클럽,,2011-08-31,,212241.599163626,448298.45939367,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2011-08-31 17:07:43,,2005-08-23,,134-814,,,서울특별시 강동구 길동 412-8 7층,,CDFH3301062005000007,,3240000,사립,"서울특별시 강동구 양재대로 1465  (길동,7층)",,03,폐업,,,
,,스타헬스,,2025-09-16,,212643.829221775,447499.653323232,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2025-09-16 13:59:13,,2005-11-18,194.28,,1,,서울특별시 강동구 둔촌동 89 현대4차아파트상가3층,,CDFH3301062005000008,,3240000,사립,"서울특별시 강동구 진황도로 185 (둔촌동, 둔촌동현대아파트분산상가동)",05367,03,폐업,,,02-484-6617
1,2361,R&C스포츠센타,25,2013-01-14,,210888.601500226,447432.463129379,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2013-01-14 11:40:03,,2005-12-15,,134-851,,15,서울특별시 강동구 성내동 550-1 성안빌딩5층,,CDFH3301062005000009,20,3240000,사립,"서울특별시 강동구 성내로 34  (성내동,성안빌딩5층)",,03,폐업,,,
1,1026,강동헬스,45,2010-05-14,,211682.011235164,447860.756103029,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2010-05-14 17:34:05,,2005-12-28,,134-888,,,서울특별시 강동구 성내동 384-18 2층,,CDFH3301062005000010,,3240000,사립,"서울특별시 강동구 성안로 107  (성내동,2층)",,03,폐업,,,
1,2229,스포메딕헬스센터,,2019-04-08,,211684.1233633,446932.064818443,체력단련장업,2026-04-25 22:31:44,I,03,폐업,,2019-04-08 16:45:41,,2006-04-25,,,,,서울특별시 강동구 성내동 443 유봉빌딩 2층,,CDFH3301062006000003,,3240000,사립,"서울특별시 강동구 양재대로85길 29 (성내동, 유봉빌딩)",05408,03,폐업,,,
