사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,판매점영업면적,휴업시작일자,휴업종료일자,소재지전화번호
세븐일레븐 용현용남점,2024-07-17,170405.282128294,438669.423020604,2026-04-25 22:31:07,I,03,폐업,2024-07-18 09:12:18,,2020-12-01,,인천광역시 미추홀구 용현동 26-11,PHMH320203510513087500058,3510500,"인천광역시 미추홀구 인하로163번길 16, 1층 (용현동)",22209,03,폐업,59,,,
이마트24인천석바위점,2022-07-07,172543.048014943,439757.822430213,2026-04-25 22:31:07,I,03,폐업,2022-07-07 15:47:11,,2021-01-04,,인천광역시 미추홀구 주안동 939-14,PHMH320213510513087500001,3510500,"인천광역시 미추홀구 경원대로864번길 12, 1층 (주안동)",22144,03,폐업,79,,,
씨유용현낙섬중로점,2022-02-14,167904.81228439,439132.566961325,2026-04-25 22:31:07,I,03,폐업,2022-02-15 13:45:41,,2021-01-05,,인천광역시 미추홀구 용현동 622-68,PHMH320213510513087500002,3510500,"인천광역시 미추홀구 낙섬중로59번길 16, 1층 (용현동)",22186,03,폐업,92,,,
씨유숭의스마트하우스점,2022-09-28,168002.178518945,439850.006485912,2026-04-25 22:31:07,I,03,폐업,2022-09-28 11:25:41,,2021-01-12,,인천광역시 미추홀구 용현동 684 스마트 하우스K,PHMH320213510513087500003,3510500,"인천광역시 미추홀구 인주대로4번길 10, 스마트 하우스K 101호 (용현동)",22175,03,폐업,60,,,
지에스25용현SK점,2022-04-05,168560.232132349,438658.597558231,2026-04-25 22:31:07,I,03,폐업,2022-04-06 09:21:48,,2021-01-25,,인천광역시 미추홀구 용현동 664 인천 SK Sky VIEW,PHMH320213510513087500005,3510500,"인천광역시 미추홀구 용정공원로 33, A-1동 102호 (용현동, 인천 SK Sky VIEW)",22188,03,폐업,30,,,
씨유 학익현광점,2024-07-25,169433.965754041,437379.331352562,2026-04-25 22:31:07,I,03,폐업,2024-07-26 09:13:11,,2021-01-28,,인천광역시 미추홀구 학익동 710-1,PHMH320213510513087500006,3510500,"인천광역시 미추홀구 한나루로357번길 105-49, 1층 (학익동)",22206,03,폐업,150,,,
지에스25문학공원점,2022-08-09,171572.808647861,437301.57144274,2026-04-25 22:31:07,I,03,폐업,2022-08-10 11:55:08,,2021-02-02,,인천광역시 미추홀구 문학동 155-34,PHMH320213510513087500007,3510500,"인천광역시 미추홀구 소성로 292, 101호 (문학동)",22237,03,폐업,60,,,
이마트24주안1동점,2025-12-01,171880.555194999,440067.451020505,2026-04-25 22:31:07,I,03,폐업,2025-12-01 16:59:39,,2021-02-04,,인천광역시 미추홀구 주안동 106-8,PHMH320213510513087500008,3510500,"인천광역시 미추홀구 주안중로 42-1, 1층 (주안동)",22135,03,폐업,60,,,
지에스25주안드림점,2023-12-28,171245.648360971,439268.011178579,2026-04-25 22:31:07,I,03,폐업,2024-01-03 15:47:55,,2021-02-04,,인천광역시 미추홀구 주안동 549-16,PHMH320213510513087500010,3510500,"인천광역시 미추홀구 미추홀대로645번길 72, 1층 (주안동)",22155,03,폐업,75,,,
GS25 숭의제일점,2017-04-03,169306.51571529,439786.637358305,2026-04-25 22:30:58,I,03,폐업,2017-04-03 15:33:38,,2012-11-01,402-817,인천광역시 미추홀구 숭의동 248-132번지,PHMH320123510021087500001,3510500,인천광역시 미추홀구 독정안길97번길 23 (숭의동),22168,03,폐업,,,,
바이더웨이 인하제일점,2012-11-21,169564.761928687,438917.218074034,2026-04-25 22:30:58,I,03,폐업,2013-08-19 11:20:56,,2012-11-05,402-825,인천광역시 미추홀구 용현동 194-25번지,PHMH320123510021087500005,3510500,인천광역시 미추홀구 경인남길30번길 41 (용현동),,03,폐업,,,,
GS25 용현점,2014-05-20,167741.677768735,438742.450251033,2026-04-25 22:30:58,I,03,폐업,2014-05-22 15:49:50,,2012-11-05,402-834,인천광역시 미추홀구 용현동 627-376번지,PHMH320123510021087500006,3510500,인천광역시 미추홀구 낙섬중로 19 (용현동),,03,폐업,,,,
세븐일레븐 인천신기사거리점,2015-12-10,171488.66159812,438731.547553812,2026-04-25 22:30:58,I,03,폐업,2015-12-10 16:11:27,,2012-11-07,402-852,인천광역시 미추홀구 주안동 1458번지 나동 108호,PHMH320123510021087500007,3510500,"인천광역시 미추홀구 미추홀대로 589, 나동 108호 (주안동)",22215,03,폐업,,,,070-4063-0971
씨유 용현2동점,2014-08-29,168015.354900325,439541.000443884,2026-04-25 22:30:58,I,03,폐업,2014-12-03 14:08:47,,2012-11-07,402-833,인천광역시 미추홀구 용현동 571-53번지,PHMH320123510021087500008,3510500,인천광역시 미추홀구 아암대로29번길 47 (용현동),,03,폐업,,,,
GS25 인천문학점,2020-07-09,172153.779784473,437189.823669677,2026-04-25 22:30:58,I,03,폐업,2020-07-09 11:17:35,,2012-11-07,402-070,인천광역시 미추홀구 문학동 394-1번지,PHMH320123510021087500009,3510500,인천광역시 미추홀구 소성로350번길 19-6 (문학동),22238,03,폐업,,,,
세븐일레븐 인천관교현대점,2013-08-12,172906.579347513,437821.07639204,2026-04-25 22:30:58,I,03,폐업,2015-02-27 11:50:02,,2012-11-08,402-080,인천광역시 미추홀구 관교동 493-7번지,PHMH320123510021087500011,3510500,인천광역시 미추홀구 경원대로652번길 29 (관교동),,03,폐업,,,,
GS25 인천승기점,2012-12-31,172506.455956766,438944.399623824,2026-04-25 22:30:58,I,03,폐업,2013-08-20 15:53:59,,2012-11-08,402-859,인천광역시 미추홀구 주안동 1559번지,PHMH320123510021087500012,3510500,인천광역시 미추홀구 경원대로 780 (주안동),,03,폐업,,,,
GS25 주안승기점,2023-11-02,172256.000882064,438771.895765253,2026-04-25 22:30:58,I,03,폐업,2023-11-02 14:30:24,,2012-11-08,402-860,인천광역시 미추홀구 주안동 1517-7번지,PHMH320123510021087500013,3510500,인천광역시 미추홀구 인주대로 456 (주안동),22228,03,폐업,,,,
씨유 용현수정,2017-02-21,167614.061959082,439182.601269609,2026-04-25 22:30:58,I,03,폐업,2017-02-21 10:22:28,,2012-11-08,402-834,인천광역시 미추홀구 용현동 628-59번지,PHMH320123510021087500015,3510500,인천광역시 미추홀구 토금중로 9 (용현동),22186,03,폐업,,,,
GS25 주안1동점,2024-06-20,171970.188488524,440118.643122009,2026-04-25 22:30:58,I,03,폐업,2024-06-20 17:12:17,,2012-11-08,402-835,인천광역시 미추홀구 주안동 104-8번지 1층,PHMH320123510021087500017,3510500,"인천광역시 미추홀구 주안중로50번길 20, 1층 (주안동)",22135,03,폐업,,,,
GS25 신기사거리점,2015-06-25,171622.590970143,438896.997800239,2026-04-25 22:30:58,I,03,폐업,2015-06-26 11:17:33,,2012-11-08,402-859,인천광역시 미추홀구 주안동 1469-1번지,PHMH320123510021087500018,3510500,인천광역시 미추홀구 미추홀대로 610 (주안동),,03,폐업,,,,
GS25 인하대후문점,2013-01-14,169333.26403418,438930.699976823,2026-04-25 22:30:58,I,03,폐업,2015-02-27 17:28:34,,2012-11-08,402-825,인천광역시 미추홀구 용현동 199-5번지,PHMH320123510021087500020,3510500,인천광역시 미추홀구 인하로 51 (용현동),,03,폐업,,,,
GS25 주안북부점,2017-02-14,171622.286464323,440460.971881374,2026-04-25 22:30:58,I,03,폐업,2017-02-22 16:20:46,,2012-11-08,402-836,인천광역시 미추홀구 주안동 24-64번지,PHMH320123510021087500021,3510500,인천광역시 미추홀구 염창로 53 (주안동),22128,03,폐업,,,,
GS25 주안소망점,2017-12-28,171511.850732762,440432.874410498,2026-04-25 22:30:58,I,03,폐업,2017-12-28 17:58:18,,2012-11-09,402-836,인천광역시 미추홀구 주안동 29-4번지,PHMH320123510021087500022,3510500,인천광역시 미추홀구 염창로 46 (주안동),22127,03,폐업,,,,
GS25 인천문화점,2015-04-24,170453.926923624,438368.812535501,2026-04-25 22:30:58,I,03,폐업,2015-04-28 14:17:00,,2012-11-09,402-866,인천광역시 미추홀구 학익동 2-9번지,PHMH320123510021087500023,3510500,인천광역시 미추홀구 재넘이길 6 (학익동),,03,폐업,,,,
GS25 주안미소점,2022-06-03,171130.441948127,438334.557002063,2026-04-25 22:30:58,I,03,폐업,2022-06-03 18:07:28,,2012-11-09,402-847,인천광역시 미추홀구 주안동 856-3번지,PHMH320123510021087500024,3510500,인천광역시 미추홀구 신기길30번길 37 (주안동),22217,03,폐업,,,,
GS25 주안하나점,2021-12-08,171355.077349985,440858.568468704,2026-04-25 22:30:58,I,03,폐업,2021-12-09 17:19:12,,2012-11-09,402-836,인천광역시 미추홀구 주안동 10-73번지,PHMH320123510021087500026,3510500,인천광역시 미추홀구 염전로334번길 29 (주안동),22126,03,폐업,,,,
GS25 주안4동점,2013-01-03,172484.348655802,439383.104373014,2026-04-25 22:30:58,I,03,폐업,2013-08-20 17:07:53,,2012-11-09,402-859,인천광역시 미추홀구 주안동 1547-21번지,PHMH320123510021087500027,3510500,인천광역시 미추홀구 경원대로 824 (주안동),,03,폐업,,,,
미니스톱 법원삼거리점,2015-12-14,170784.575711632,437811.074782439,2026-04-25 22:30:59,I,03,폐업,2015-12-16 11:09:10,,2012-11-09,402-867,인천광역시 미추홀구 학익동 240-40번지,PHMH320123510021087500029,3510500,인천광역시 미추홀구 학익소로 63 (학익동),22222,03,폐업,,,,
GS25 학익타운점,2018-03-20,170047.137641097,437526.117321492,2026-04-25 22:30:59,I,03,폐업,2018-03-22 09:32:30,,2012-11-09,402-040,인천광역시 미추홀구 학익동 691-8번지,PHMH320123510021087500030,3510500,인천광역시 미추홀구 한나루로 350 (학익동),22225,03,폐업,,,,
GS25 연수태산점,2015-10-28,171638.391530379,435346.632299458,2026-04-25 22:32:16,I,03,폐업,2016-05-26 09:52:23,,2013-10-21,406-814,인천광역시 연수구 연수동 575번지 1호 1층,PHMH320133520019087500016,3520000,"인천광역시 연수구 먼우금로264번길 8-4, 1층 (연수동)",21925,03,폐업,,,,
CU 동춘대동점,2020-01-28,170623.391097111,433777.150241332,2026-04-25 22:32:16,I,03,폐업,2020-01-29 09:33:00,,2013-11-06,406-804,인천광역시 연수구 동춘동 941번지 대동@상가 109호,PHMH320133520019087500017,3520000,"인천광역시 연수구 먼우금로 69, 109호 (동춘동, 대동@상가)",21971,03,폐업,,,,032-815-5875
GS25 옥련현대점,2016-04-15,168841.469727892,436212.156989185,2026-04-25 22:32:16,I,03,폐업,2016-04-15 17:52:44,,2013-11-27,406-838,인천광역시 연수구 옥련동 139번지 2호 103-104호,PHMH320133520019087500018,3520000,"인천광역시 연수구 한진로 58, 103-104호 (옥련동)",21948,03,폐업,,,,
GS25 청학수인점,2016-12-06,170573.036992373,436078.99367949,2026-04-25 22:32:16,I,03,폐업,2016-12-06 15:44:59,,2013-12-18,406-828,인천광역시 연수구 청학동 527번지 24호,PHMH320133520019087500019,3520000,인천광역시 연수구 청학로6번길 94 (청학동),21906,03,폐업,,,,032-831-8348
GS25 옥련우성점,2017-11-30,168734.276444877,435891.675952773,2026-04-25 22:32:16,I,03,폐업,2017-11-30 18:42:26,,2013-12-30,406-835,인천광역시 연수구 옥련동 462번지 20호 106호,PHMH320133520019087500020,3520000,"인천광역시 연수구 독배로40번길 47, 106호 (옥련동)",21949,03,폐업,,,,032-834-7225
씨유 송도프라자,2021-12-13,169154.170122876,432697.860189813,2026-04-25 22:32:16,I,03,폐업,2021-12-20 14:07:04,,2013-02-19,,,PHMH320133520019087500022,3520000,"인천광역시 연수구 신송로 122, 108호 (송도동, 송도프라자)",21994,03,폐업,,,,032-214-0789
GS25 송도현대점,2018-01-19,169705.983155825,431785.696347898,2026-04-25 22:32:16,I,03,폐업,2018-01-23 15:07:55,,2013-10-28,,,PHMH320133520019087500024,3520000,"인천광역시 연수구 해돋이로6번길 7, 상가 107호 (송도동, 아이파크송도)",21996,03,폐업,,,,
세븐일레븐스마트밸리점,2018-05-02,168781.930908815,429455.977053908,2026-04-25 22:32:17,I,03,폐업,2018-05-08 19:44:38,,2013-12-04,,,PHMH320133520019087500025,3520000,"인천광역시 연수구 송도미래로 30, F동 220호 (송도동, 송도 BRC 스마트밸리 지식산업센터)",21990,03,폐업,,,,
GS25송도스마트밸리점,2019-08-29,168781.930908815,429455.977053908,2026-04-25 22:32:17,I,03,폐업,2019-08-30 09:58:27,,2013-01-03,,인천광역시 연수구 송도동 214번지 송도 BRC 스마트밸리 지식산업센터,PHMH320133520019087500026,3520000,"인천광역시 연수구 송도미래로 30, C동 103호 (송도동)",21990,03,폐업,,,,
GS25 옥련서해점,2019-03-29,169134.676692302,435721.811725485,2026-04-25 22:32:17,I,03,폐업,2019-04-02 11:34:32,,2014-01-24,406-835,인천광역시 연수구 옥련동 423번지 1호 1층,PHMH320143520019087500001,3520000,"인천광역시 연수구 청량로185번길 13, 1층 (옥련동)",21952,03,폐업,,,,032-834-1417
미니스톱 연수파크타운점,2021-04-30,171409.459359248,434826.574789821,2026-04-25 22:32:17,I,03,폐업,2021-05-03 09:05:25,,2014-02-03,406-818,인천광역시 연수구  596번지 7호 파크타운 111호,PHMH320143520019087500002,3520000,"인천광역시 연수구 용담로 115, 111호 (연수동, 파크타운)",21927,03,폐업,,,,070-4409-9757
세븐일레븐 청학사랑점,2016-03-02,171095.121842034,435103.917511872,2026-04-25 22:32:17,I,03,폐업,2016-03-02 14:51:54,,2014-07-02,,,PHMH320143520019087500004,3520000,"인천광역시 연수구 용담로 74, 1층 102호 (청학동)",21917,03,폐업,,,,032-819-7890
GS25 연수희망점,2019-05-20,170894.532831293,434021.157933341,2026-04-25 22:32:17,I,03,폐업,2019-07-17 13:53:35,,2014-10-10,,,PHMH320143520019087500007,3520000,"인천광역시 연수구 앵고개로 256, 106호 (동춘동, 웅지프라자)",21972,03,폐업,,,,032-812-8943
365플러스 연수스마일,2019-12-16,171313.197339478,435453.176586198,2026-04-25 22:32:17,I,03,폐업,2019-12-17 09:10:23,,2014-12-08,,,PHMH320143520019087500008,3520000,"인천광역시 연수구 새말로 55, 1층 (연수동)",21921,03,폐업,,,,
함박할인마트,2016-05-04,172169.90305018,435929.732868176,2026-04-25 22:32:17,I,03,폐업,2016-05-04 18:45:04,,2014-12-17,,,PHMH320143520019087500009,3520000,"인천광역시 연수구 함박로83번길 3, 1층 (연수동)",21912,03,폐업,,,,032-817-1548
미니스톱 인천옥련점,2019-11-01,169440.76233116,436218.480044623,2026-04-25 22:32:17,I,03,폐업,2019-11-04 09:23:08,,2014-12-31,,,PHMH320143520019087500010,3520000,인천광역시 연수구 한나루로197번길 30 (옥련동),21954,03,폐업,,,,
GS25 송도해송점,2018-04-18,168678.306983029,431072.087047258,2026-04-25 22:32:17,I,03,폐업,2019-04-19 09:30:10,,2014-05-27,,,PHMH320143520019087500013,3520000,"인천광역시 연수구 해송로30번길 19, 상가동 102호 (송도동, 웰카운티3단지)",22000,03,폐업,,,,
GS25 송도힐스점,2018-05-14,168774.510913756,432592.813697187,2026-04-25 22:32:17,I,03,폐업,2018-05-16 11:35:33,,2014-09-29,,,PHMH320143520019087500014,3520000,"인천광역시 연수구 컨벤시아대로 90, 502동 114호 (송도동, 힐스테이트)",22002,03,폐업,,,,032-832-8943
이룸마트,2017-04-27,172130.727567198,435861.820665739,2026-04-25 22:32:17,I,03,폐업,2017-04-27 18:07:12,,2015-03-24,,,PHMH320153520019087500002,3520000,"인천광역시 연수구 함박로92번길 4, 1층 (연수동)",21913,03,폐업,,,,032-506-7711
세븐일레븐 인천 옥련 중앙점,2016-02-23,169270.068390967,436172.700233043,2026-04-25 22:32:17,I,03,폐업,2016-02-23 16:45:21,,2015-06-30,406-838,인천광역시 연수구 옥련동 272번지 10호,PHMH320153520019087500007,3520000,"인천광역시 연수구 청량로 232, 103호 (옥련동)",21954,03,폐업,,,,032-213-5155
이룸24시,2017-04-26,172130.727567198,435861.820665739,2026-04-25 22:32:17,I,03,폐업,2017-04-27 08:42:44,,2015-07-10,406-810,인천광역시 연수구 연수동 524번지 7호,PHMH320153520019087500008,3520000,인천광역시 연수구 함박로92번길 4 (연수동),21913,03,폐업,,,,032-506-7711
GS25 연수경원,2024-08-28,173175.330177499,436007.225021286,2026-04-25 22:32:17,I,03,폐업,2024-08-29 11:24:44,,2015-07-20,406-090,인천광역시 연수구 선학동 405번지 14호,PHMH320153520019087500009,3520000,"인천광역시 연수구 경원대로467번길 13, 1층 (선학동)",21911,03,폐업,,,,032-812-6261
포시즌마트,2015-10-20,167282.746451004,432634.88912112,2026-04-25 22:32:17,I,03,폐업,2015-10-20 14:03:15,,2015-08-10,,,PHMH320153520019087500012,3520000,"인천광역시 연수구 아트센터대로 203, 상가동 1층 110호 (송도동, 송도 센트럴파크 푸르지오시티)",22008,03,폐업,53,,,032-834-0323
GS25 연수대동점,2017-09-12,171657.612141029,434643.420117858,2026-04-25 22:32:17,I,03,폐업,2017-09-12 14:15:19,,2015-08-17,,인천광역시 연수구 연수동 620번지 9호 1층,PHMH320153520019087500013,3520000,인천광역시 연수구 샘말로62번길 17 (연수동),21929,03,폐업,,,,
세븐일레븐 선학뉴서울,2025-08-06,173383.493477295,435919.616344878,2026-04-25 22:32:17,I,03,폐업,2025-08-07 13:06:12,,2015-08-24,,인천광역시 연수구 선학동 352번지,PHMH320153520019087500014,3520000,"인천광역시 연수구 선학로 101, 상가동 1층 113,114호 (선학동, 뉴서울아파트)",21910,03,폐업,59,,,
GS25 주안파크점,2013-08-22,171770.104863999,440019.372511856,2026-04-25 22:30:59,I,03,폐업,2013-08-23 10:04:03,,2012-11-09,402-835,인천광역시 미추홀구 주안동 153-9번지,PHMH320123510021087500031,3510500,인천광역시 미추홀구 미추홀대로722번길 21-1 (주안동),,03,폐업,,,,
(주)씨스페이시스 용현소망점,2021-10-21,167880.263941859,438985.330888044,2026-04-25 22:31:13,I,03,폐업,2021-10-22 16:15:26,,2012-11-09,402-834,인천광역시 미추홀구 용현동 621-150번지,PHMH320123510021087500032,3510500,인천광역시 미추홀구 토금중로 42 (용현동),22186,03,폐업,,,,
지에스(GS)25 학익다송점,2020-10-19,170393.237197357,437800.611813202,2026-04-25 22:30:59,I,03,폐업,2020-10-20 16:41:48,,2012-11-09,,인천광역시 미추홀구 학익동 252번지 8호 다송빌딩,PHMH320123510021087500033,3510500,"인천광역시 미추홀구 소성로 162, 다송빌딩 1층 (학익동)",22224,03,폐업,44,,,
GS25 용현한국,2017-08-10,167965.700701843,438340.214819879,2026-04-25 22:30:59,I,03,폐업,2017-08-10 17:55:39,,2012-11-09,402-740,인천광역시 미추홀구 용현동 627-47번지,PHMH320123510021087500034,3510500,인천광역시 미추홀구 매소홀로 121 (용현동),22189,03,폐업,,,,
GS25 주안사거리점,2018-10-31,171616.572649955,439923.897670332,2026-04-25 22:30:59,I,03,폐업,2018-11-05 09:19:31,,2012-11-09,402-835,인천광역시 미추홀구 주안동 210-13번지,PHMH320123510021087500035,3510500,인천광역시 미추홀구 석바위로 61 (주안동),22136,03,폐업,,,,
GS25 주안으뜸점,2018-01-11,171806.092319374,440214.540163614,2026-04-25 22:30:59,I,03,폐업,2018-01-12 10:55:44,,2012-11-12,402-835,인천광역시 미추홀구 주안동 133-3번지,PHMH320123510021087500037,3510500,인천광역시 미추홀구 주안로 112 (주안동),22135,03,폐업,,,,
세븐일레븐 석바위,2019-11-26,172119.352090993,439676.39635116,2026-04-25 22:30:59,I,03,폐업,2019-11-27 09:27:35,,2012-11-12,402-835,인천광역시 미추홀구 주안동 77-1번지,PHMH320123510021087500038,3510500,인천광역시 미추홀구 주안동로 7 (주안동),22140,03,폐업,,,,
세븐일레븐 제물포역점,2017-04-17,169676.255220324,440612.361483885,2026-04-25 22:30:59,I,03,폐업,2017-04-17 11:07:57,,2012-11-12,402-806,인천광역시 미추홀구 도화동 88-1번지,PHMH320123510021087500040,3510500,인천광역시 미추홀구 석정로202번길 13 (도화동),22102,03,폐업,,,,
GS25 주안신성,2021-03-09,171872.381864114,439901.27333393,2026-04-25 22:30:59,I,03,폐업,2021-03-10 09:03:48,,2012-11-12,402-835,인천광역시 미추홀구 주안동 86-5번지,PHMH320123510021087500041,3510500,인천광역시 미추홀구 주안중로 28 (주안동),22140,03,폐업,,,,
씨스페이스 용현사랑점,2014-02-21,169591.48804487,439349.88515766,2026-04-25 22:30:59,I,03,폐업,2014-02-24 10:03:31,,2012-11-12,402-818,인천광역시 미추홀구 용현동 128-11번지,PHMH320123510021087500042,3510500,인천광역시 미추홀구 인주대로 179 (용현동),,03,폐업,,,,
GS25 주안중앙점,2019-09-21,171442.414833977,439997.662424332,2026-04-25 22:30:59,I,03,폐업,2019-10-25 13:22:02,,2012-11-12,402-835,인천광역시 미추홀구 주안동 214-4번지,PHMH320123510021087500044,3510500,인천광역시 미추홀구 주안서로 34 (주안동),22136,03,폐업,,,,
GS25 주안동경점,2013-08-27,171421.898693718,440192.731482161,2026-04-25 22:30:59,I,03,폐업,2013-08-28 13:40:35,,2012-11-12,402-839,인천광역시 미추홀구 주안동 272-1번지,PHMH320123510021087500045,3510500,인천광역시 미추홀구 주안서로 53 (주안동),,03,폐업,,,,
GS25 학익풍림점,2018-04-12,169720.94924471,437718.066554096,2026-04-25 22:30:59,I,03,폐업,2018-04-13 09:58:10,,2012-11-12,402-040,인천광역시 미추홀구 학익동 721번지,PHMH320123510021087500046,3510500,인천광역시 미추홀구 매소홀로 338 (학익동),22203,03,폐업,,,,
(주)씨스페이시스 주안1-2,2022-03-17,171621.894869163,440132.865657074,2026-04-25 22:31:12,I,03,폐업,2022-03-18 14:52:56,,2012-11-12,402-835,인천광역시 미추홀구 주안동 224-1번지,PHMH320123510021087500049,3510500,인천광역시 미추홀구 미추홀대로 733 (주안동),22136,03,폐업,,,,
미니스톱 학익사거리점,2022-02-24,170835.775542103,437476.221784991,2026-04-25 22:30:59,I,03,폐업,2022-03-25 16:40:58,,2012-11-12,402-040,인천광역시 미추홀구 학익동 675-3번지,PHMH320123510021087500050,3510500,인천광역시 미추홀구 매소홀로446번길 16 (학익동),22226,03,폐업,,,,
GS25 주안한신점,2013-11-21,172259.812913548,438427.04212725,2026-04-25 22:30:59,I,03,폐업,2013-11-21 13:25:06,,2012-11-13,402-860,인천광역시 미추홀구 주안동 1523-36번지,PHMH320123510021087500051,3510500,인천광역시 미추홀구 인하로352번길 10 (주안동),,03,폐업,,,,
바이더웨이 남구주안점,2014-10-21,171580.353892252,439992.574576479,2026-04-25 22:30:59,I,03,폐업,2014-10-21 15:48:08,,2012-11-13,402-835,인천광역시 미추홀구 주안동 212-1번지,PHMH320123510021087500053,3510500,인천광역시 미추홀구 미추홀대로719번길 9 (주안동),,03,폐업,,,,
세븐일레븐 인천용현대우점,2022-04-13,167903.270144785,439668.482739555,2026-04-25 22:30:59,I,03,폐업,2022-04-13 16:28:32,,2012-11-13,402-833,인천광역시 미추홀구 용현동 573-2번지,PHMH320123510021087500054,3510500,인천광역시 미추홀구 능해길 12 (용현동),22175,03,폐업,,,,070-4243-9863
세븐일레븐 학익풍림점,2015-08-13,170060.094962438,437621.073352009,2026-04-25 22:30:59,I,03,폐업,2015-08-17 10:35:22,,2012-11-13,402-040,인천광역시 미추홀구 학익동 690-6번지,PHMH320123510021087500055,3510500,인천광역시 미추홀구 한나루로 360 (학익동),22225,03,폐업,,,,070-4082-6675
세븐일레븐 인천영화점,2013-10-07,171925.48752338,440175.117929561,2026-04-25 22:30:59,I,03,폐업,2013-10-07 13:06:41,,2012-11-13,402-835,인천광역시 미추홀구 주안동 109-1번지,PHMH320123510021087500056,3510500,인천광역시 미추홀구 주안중로50번길 13-15 (주안동),,03,폐업,,,,
세븐일레븐 인천도화나산점,2014-08-12,170485.392094194,440372.66081765,2026-04-25 22:30:59,I,03,폐업,2014-08-19 17:55:03,,2012-11-13,402-718,인천광역시 미추홀구 도화동 601-2번지,PHMH320123510021087500057,3510500,인천광역시 미추홀구 경인로 221 (도화동),,03,폐업,,,,
씨유 주안원룸,2017-07-13,171684.520020984,439764.751109871,2026-04-25 22:30:59,I,03,폐업,2017-07-13 16:52:25,,2012-11-13,402-835,인천광역시 미추홀구 주안동 185-1번지,PHMH320123510021087500060,3510500,인천광역시 미추홀구 경인로367번길 23 (주안동),22140,03,폐업,,,,
씨유 남구용현점,2013-08-16,168116.259353022,438916.953132005,2026-04-25 22:30:59,I,03,폐업,2014-05-16 15:59:20,,2012-11-13,402-737,인천광역시 미추홀구 용현동 611-4번지,PHMH320123510021087500061,3510500,인천광역시 미추홀구 토금중로 61 (용현동),,03,폐업,,,,
씨유 주안함박,2014-08-02,171933.257043406,440399.717324345,2026-04-25 22:30:59,I,03,폐업,2014-08-25 13:06:19,,2012-11-13,402-836,인천광역시 미추홀구 주안동 31-16번지,PHMH320123510021087500062,3510500,인천광역시 미추홀구 염창로 88-4 (주안동),,03,폐업,,,,
씨유 용현한양점,2013-06-04,167941.62180215,438788.121993124,2026-04-25 22:30:59,I,03,폐업,2013-08-26 11:24:43,,2012-11-13,402-742,인천광역시 미추홀구 용현동 627-78번지,PHMH320123510021087500064,3510500,인천광역시 미추홀구 낙섬중로 20 (용현동),,03,폐업,,,,
세븐일레븐 인천형제프라자점,2023-07-20,167689.364883677,438995.013372442,2026-04-25 22:31:03,I,03,폐업,2023-07-24 16:15:30,,2018-06-12,,인천광역시 미추홀구 용현동 621-22번지 104호,PHMH320183510021087500024,3510500,"인천광역시 미추홀구 낙섬서로 36, 1층 104호 (용현동)",22186,03,폐업,54,,,
씨유용현1동점,2019-08-30,169591.48804487,439349.88515766,2026-04-25 22:31:03,I,03,폐업,2019-09-02 12:00:38,,2018-06-18,,인천광역시 미추홀구 용현동 128-11번지,PHMH320183510021087500026,3510500,인천광역시 미추홀구 인주대로 179 (용현동),22180,03,폐업,53,,,
GS25 주안파크,2023-09-13,171770.104863999,440019.372511856,2026-04-25 22:31:03,I,03,폐업,2023-09-13 17:08:41,,2018-07-02,,인천광역시 미추홀구 주안동 153번지 9호 장원빌딩 1층,PHMH320183510513087500001,3510500,"인천광역시 미추홀구 미추홀대로722번길 21-1, 장원빌딩 1층 (주안동)",22135,03,폐업,90,,,032-432-0073
GS25 도화센터점,2022-08-31,169597.239992491,441725.182311582,2026-04-25 22:31:03,I,03,폐업,2022-08-31 15:54:44,,2018-07-31,,인천광역시 미추홀구 도화동 882번지 7호 1층 2호,PHMH320183510513087500002,3510500,"인천광역시 미추홀구 연송로 71, 1층 2호 (도화동)",22110,03,폐업,50,,,032-777-3621
미니스톱 용현밀레니엄점,2022-02-28,167754.958706087,439381.19560251,2026-04-25 22:31:03,I,03,폐업,2022-02-28 17:02:10,,2018-07-10,,인천광역시 미추홀구 용현동 624번지 38호 1층 102호,PHMH320183510513087500003,3510500,"인천광역시 미추홀구 토금북로11번길 19, 1층 102호 (용현동)",22186,03,폐업,69,,,
세븐일레븐 도화제일로점,2020-10-26,171041.292829706,439663.029030073,2026-04-25 22:31:03,I,03,폐업,2020-10-26 20:13:00,,2018-07-12,,인천광역시 미추홀구 도화동 458번지 11호 1층,PHMH320183510513087500004,3510500,"인천광역시 미추홀구 제일로 30, 1층 (도화동)",22153,03,폐업,45,,,
씨유(CU) 주안골목대장점,2021-10-28,172752.090759405,438519.213883113,2026-04-25 22:31:03,I,03,폐업,2021-10-29 13:57:30,,2018-07-19,,인천광역시 미추홀구 주안동 1066번지 9호,PHMH320183510513087500006,3510500,인천광역시 미추홀구 경원대로744번길 53 (주안동),22239,03,폐업,143,,,
