신청일자,항목값1,사업장명,업소구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
2016-06-27,관급봉투,GS25 뉴연남제일,지정,,192833.352610043,450843.369930652,2026-04-25 22:30:17,I,2016-07-18,11,영업,2023-05-27 17:03:37,2016-07-18,,,,313000014201600043,3130000,"서울특별시 마포구 연남로3길 61, 1층 (연남동)",03991,,01,영업/정상,,,02-336-8134
2016-06-29,관급봉투,GS25현석리버뷰,지정,,194085.024433343,448899.397629961,2026-04-25 22:30:17,I,2016-07-18,11,영업,2024-09-19 17:06:03,2016-07-18,서울특별시 마포구 현석동 227 리버뷰 B101호,,서울특별시 마포구 현석동 227 리버뷰 B101호,313000014201600044,3130000,"서울특별시 마포구 신수로 5, B101호 (현석동, 리버뷰)",04092,,01,영업/정상,,,
2016-07-13,관급봉투,지에스25상암제일점,지정,,190881.284974201,452668.310470253,2026-04-25 22:30:17,I,2016-07-19,11,영업,2016-07-19 14:26:52,2016-07-19,,,,313000014201600045,3130000,"서울특별시 마포구 성암로13길 43, 1층 (상암동)",03930,,01,영업/정상,,,
2016-07-14,관급봉투,세븐일레븐 마포신라스테이점,지정,,195484.919869451,448958.582313523,2026-04-25 22:30:17,I,2016-08-10,11,영업,2025-04-15 11:26:39,2016-08-10,,,,313000014201600046,3130000,"서울특별시 마포구 마포대로 83, 1층 (도화동, 신라스테이)",04156,,01,영업/정상,,,02-701-7854
2016-07-28,관급봉투,세븐일레븐 마포리버웰점,지정,,194792.946492694,448900.109548096,2026-04-25 22:30:17,I,2016-08-10,11,영업,2019-10-24 14:22:42,2016-08-10,서울특별시 마포구 용강동 502번지 래미안 마포 리버웰 103호,,서울특별시 마포구 용강동 502 래미안 마포 리버웰 103호,313000014201600047,3130000,"서울특별시 마포구 토정로31길 23, 래미안 마포 리버웰 1층 103호 (용강동)",04161,,01,영업/정상,,,02-701-7460
2016-07-27,관급봉투,씨유 마포홍대점,지정,,,,2026-04-25 22:30:17,I,2016-08-22,11,영업,2016-08-22 21:12:31,2016-08-22,,,,313000014201600049,3130000,"서울특별시 마포구 양화로 140, 1층 (동교동)",04050,,01,영업/정상,,,
2016-07-28,관급봉투,세븐일레븐 동교다온점,지정,,192919.613499081,450517.62738777,2026-04-25 22:30:17,I,2016-08-22,11,영업,2021-08-11 09:08:22,2016-08-22,,,,313000014201600050,3130000,"서울특별시 마포구 월드컵북로4길 12, 1층 (동교동)",03992,,01,영업/정상,,,02-322-3503
2016-08-24,관급봉투,이마트24 마포성산점,지정,,192649.07813683,451002.981435021,2026-04-25 22:30:17,I,2016-09-09,11,영업,2022-01-05 19:30:54,2016-09-09,,,,313000014201600052,3130000,"서울특별시 마포구 성미산로 91, 1층 (성산동)",03978,,01,영업/정상,,,
2016-08-31,관급봉투,지에스25 성산연희점,지정,,192524.540837307,451183.117962059,2026-04-25 22:30:17,I,2016-09-09,11,영업,2016-09-09 16:16:07,2016-09-09,,,,313000014201600053,3130000,"서울특별시 마포구 월드컵북로16길 34 (성산동, 우측면)",03978,,01,영업/정상,,,02-332-7933
2016-09-07,관급봉투,이마트24 합정동마점,지정,,192134.798194756,449682.674650997,2026-04-25 22:30:17,I,2016-09-09,11,영업,2018-01-25 15:02:36,2016-09-09,,,,313000014201600054,3130000,"서울특별시 마포구 월드컵로1길 21, 1층 (합정동)",04027,,01,영업/정상,,,
2016-09-07,관급봉투,해피타임,지정,,192086.840757019,449779.633848041,2026-04-25 22:30:17,I,2016-09-09,11,영업,2016-09-09 16:49:51,2016-09-09,,,,313000014201600055,3130000,"서울특별시 마포구 월드컵로3길 27, 1층 (합정동)",04025,,01,영업/정상,,,02-336-3992
2016-09-05,관급봉투,씨유 마포성산풍림점,지정,,192190.416387418,451804.158033967,2026-04-25 22:30:17,I,2016-09-09,11,영업,2023-10-18 17:03:58,2016-09-09,,,서울특별시 마포구 성산동 600 성사1차풍림아파트,313000014201600056,3130000,"서울특별시 마포구 성암로1길 8, 상가동 104, 105호 (성산동, 성사1차풍림아파트)",03951,,01,영업/정상,,,
2016-08-04,관급봉투,세븐일레븐 홍대7번출구점,지정,,193540.961255153,450465.60319393,2026-04-25 22:30:17,I,2016-09-23,11,영업,2019-08-22 14:54:45,2016-09-23,서울특별시 마포구 서교동 330번지 28호,,서울특별시 마포구 서교동 330-28,313000014201600057,3130000,"서울특별시 마포구 와우산로35길 55, 1층 (서교동)",04052,,01,영업/정상,,,02-322-8353
2016-09-28,관급봉투,지에스25 합정성산,지정,,192402.234109794,449526.911448615,2026-04-25 22:30:17,I,2016-10-07,11,영업,2016-10-07 16:58:59,2016-10-07,,,,313000014201600058,3130000,"서울특별시 마포구 독막로2길 13, 1층 (합정동)",04072,,01,영업/정상,,,02-3143-2105
2016-09-12,관급봉투,지에스25 상암조약돌점,지정,,190760.407847118,452635.715879586,2026-04-25 22:30:17,I,2016-10-07,11,영업,2016-10-07 17:06:12,2016-10-07,,,,313000014201600060,3130000,"서울특별시 마포구 매봉산로2길 78, 1층 (상암동)",03930,,01,영업/정상,,,
2016-09-12,관급봉투,세븐일레븐 서강쌍용예가점,지정,,193773.700332619,449526.828158055,2026-04-25 22:30:17,I,2016-10-07,11,영업,2016-10-07 17:08:39,2016-10-07,,,,313000014201600061,3130000,"서울특별시 마포구 독막로 147-10, 2층 (창전동)",04069,,01,영업/정상,,,
2016-10-10,관급봉투,씨유 파크팰리스점,지정,,195782.167947617,449467.125357845,2026-04-25 22:30:17,I,2016-10-12,11,영업,2016-10-12 10:51:07,2016-10-12,,,,313000014201600064,3130000,"서울특별시 마포구 마포대로 143, 1층 111,112호 (공덕동, 마포공덕파크팰리스 Ⅱ)",04143,,01,영업/정상,,,
2016-10-10,관급봉투,GS25 마포성지점,지정,,195184.335899857,448780.26877488,2026-04-25 22:30:17,I,2016-10-12,11,영업,2016-10-12 10:55:11,2016-10-12,,,,313000014201600065,3130000,"서울특별시 마포구 큰우물로 75, C동 106호 (도화동, 성지빌딩)",04158,,01,영업/정상,,,
2016-10-14,관급봉투,씨유 연남꿈나무점,지정,,192921.805223044,450913.403256311,2026-04-25 22:30:17,I,2016-10-14,11,영업,2016-10-14 17:34:13,2016-10-14,,,,313000014201600066,3130000,"서울특별시 마포구 연남로3길 39, 1층 (연남동)",03991,,01,영업/정상,,,
2016-10-21,관급봉투,GS25상수역점,지정,,193162.941502573,449587.977598681,2026-04-25 22:30:17,I,2016-11-04,11,영업,2021-12-02 19:39:33,2016-11-04,,,,313000014201600069,3130000,"서울특별시 마포구 와우산로 48, B1층 112호 (상수동, 로하스타워)",04068,,01,영업/정상,,,02-338-3463
2016-10-19,관급봉투,지에스25 망원오리엔탈점,지정,,191058.269304351,450887.487907124,2026-04-25 22:30:17,I,2016-11-08,11,영업,2024-07-15 15:00:15,2016-11-08,,,,313000014201600070,3130000,"서울특별시 마포구 방울내로9안길 71, 1층 101,102,103호 (망원동)",03955,,01,영업/정상,,,
2016-11-03,관급봉투,씨유 재화스퀘어점,지정,,195292.972627854,449083.060282147,2026-04-25 22:30:17,I,2016-11-08,11,영업,2016-11-08 18:10:00,2016-11-08,,,,313000014201600071,3130000,"서울특별시 마포구 독막로 311, 지하1층 B01호 (염리동, 재화스퀘어)",04156,,01,영업/정상,,,02-702-7470
2016-11-23,관급봉투,씨유 홍대으뜸점,지정,,193500.54036326,450092.143650723,2026-04-25 22:30:17,I,2016-12-02,5,제외사항,2021-08-09 16:15:34,2016-12-02,,,,313000014201600072,3130000,"서울특별시 마포구 와우산로26길 9-19, 1층 (창전동)",04059,,05,제외/삭제/전출,,,02-333-1765
2016-09-07,관급봉투,씨유 공덕미네뜨점,지정,,196426.275926225,449757.256511905,2026-04-25 22:30:17,I,2016-12-02,11,영업,2025-08-01 12:54:06,2016-12-02,,,서울특별시 마포구 공덕동 29-5 미네뜨오피스텔,313000014201600074,3130000,"서울특별시 마포구 만리재로 111, 미네뜨오피스텔 2층 201호 (공덕동)",04208,,01,영업/정상,,,1577-3663
2016-09-07,관급봉투,씨유 서교로점,지정,,192783.300511587,450405.337440688,2026-04-25 22:30:17,I,2016-12-02,11,영업,2016-12-02 13:12:15,2016-12-02,,,,313000014201600075,3130000,"서울특별시 마포구 동교로 157, 101호 (서교동, 일송빌딩)",04001,,01,영업/정상,,,02-326-2373
2016-12-07,관급봉투,씨유 대흥청담점,지정,,195004.38613578,449201.875654858,2026-04-25 22:30:17,I,2016-12-09,11,영업,2021-11-27 10:36:46,2016-12-09,,,,313000014201600077,3130000,"서울특별시 마포구 독막로 282, 1층 (대흥동, 대흥빌딩)",04152,,01,영업/정상,,,02-713-7823
2016-11-30,관급봉투,씨유 연남파크점,지정,,193102.942334703,451172.377909741,2026-04-25 22:30:17,I,2016-12-16,11,영업,2022-01-12 14:45:23,2016-12-16,,,서울특별시 마포구 연남동 256-6,313000014201600079,3130000,"서울특별시 마포구 성미산로32길 47, 1층 (연남동)",03984,,01,영업/정상,,,02-322-3272
2016-12-28,관급봉투,이마트24 성산아이파크점,지정,,192376.371417262,451698.523785909,2026-04-25 22:30:17,I,2016-12-30,11,영업,2018-01-25 14:59:35,2016-12-30,,,,313000014201600080,3130000,"서울특별시 마포구 모래내로9길 6, 101호 (성산동, 월드컵아이파크)",03952,,01,영업/정상,,,02-302-4966
2016-12-07,관급봉투,지에스25 마포구청역,지정,,191337.868996616,451395.153092798,2026-04-25 22:30:17,I,2016-12-30,11,영업,2016-12-30 11:12:43,2016-12-30,,,,313000014201600081,3130000,"서울특별시 마포구 월드컵로 196, 1층 101호 (성산동, 대명비첸시티오피스텔)",03938,,01,영업/정상,,,02-304-0979
2016-12-30,관급봉투,씨유 홍대와우점,지정,,193104.620989941,449589.620442796,2026-04-25 22:30:17,I,2017-01-18,0,,2021-11-01 11:44:33,2017-01-18,,,,313000014201700001,3130000,"서울특별시 마포구 와우산로 45, 1층 (상수동)",04049,,01,영업/정상,2019-06-13,,02-323-8249
2017-01-11,관급봉투,씨유 상수팜팜점,지정,,193018.255182679,449296.370949582,2026-04-25 22:30:17,I,2017-01-18,11,영업,2021-02-06 11:02:33,2017-01-18,,,,313000014201700002,3130000,"서울특별시 마포구 와우산로3길 21, 1층 (상수동)",04074,,01,영업/정상,,,02-326-2182
2017-01-18,관급봉투,GS25 망원중앙점,지정,,191736.025809745,450811.371237704,2026-04-25 22:30:17,I,2017-01-19,11,영업,2017-01-19 09:13:28,2017-01-19,,,,313000014201700004,3130000,서울특별시 마포구 월드컵로 126 (성산동),03970,,01,영업/정상,,,02-325-2589
2017-01-18,관급봉투,GS25 성산행복점,지정,,191757.010116511,451292.217618274,2026-04-25 22:30:17,I,2017-01-19,11,영업,2024-09-19 16:36:18,2017-01-19,,,,313000014201700005,3130000,서울특별시 마포구 성산로 124 (성산동),03965,,01,영업/정상,,,02-332-5742
2017-01-18,관급봉투,GS25 성산제일점,지정,,191652.89892378,450953.891022147,2026-04-25 22:30:17,I,2017-01-19,11,영업,2017-01-19 09:26:34,2017-01-19,,,,313000014201700006,3130000,서울특별시 마포구 성미산로1길 71 (성산동),03970,,01,영업/정상,,,02-3144-2586
2013-11-13,관급봉투,지에스25 상암9단지점,지정,,189212.708916184,453468.335655795,2026-04-25 22:30:17,I,2017-01-19,11,영업,2021-12-02 19:49:25,2017-01-19,서울특별시 마포구 상암동 1752 상암월드컵파크9단지,,서울특별시 마포구 상암동 1752 상암월드컵파크9단지,313000014201700007,3130000,"서울특별시 마포구 월드컵북로 501, 104동 105호 (상암동, 상암월드컵파크9단지)",03902,,01,영업/정상,,,02-304-1785
2017-01-05,관급봉투,GS25 서강사랑점,지정,,194406.571195617,450082.97576307,2026-04-25 22:30:17,I,2017-01-26,11,영업,2017-01-26 16:41:22,2017-01-26,,,,313000014201700008,3130000,"서울특별시 마포구 백범로 19, 1층 (노고산동)",04108,,01,영업/정상,,,02-704-1050
2016-12-27,관급봉투,씨유 홍대경의선숲길해달점,지정,,193272.342268681,450877.898559965,2026-04-25 22:30:17,I,2017-01-26,11,영업,2017-01-26 16:44:50,2017-01-26,,,,313000014201700009,3130000,"서울특별시 마포구 양화로23길 42, 101호 (동교동)",03985,,01,영업/정상,,,02-322-4748
2017-02-06,관급봉투,지에스25 마포연남점,지정,,193168.185153452,451473.162014684,2026-04-25 22:30:17,I,2017-02-06,5,제외사항,2026-02-09 17:52:06,2017-02-06,,,,313000014201700010,3130000,"서울특별시 마포구 성미산로29안길 25, 1층 (연남동)",03980,,05,제외/삭제/전출,,,
2017-02-02,관급봉투,세븐일레븐 동교스텔라,지정,,192873.646725432,450498.591857915,2026-04-25 22:30:17,I,2017-02-06,11,영업,2023-04-20 09:44:07,2017-02-06,,,,313000014201700011,3130000,"서울특별시 마포구 월드컵북로 20, 1층 (동교동, 삼성빌딩)",03992,,01,영업/정상,,,
2017-02-07,관급봉투,씨유 공덕역점,지정,,195518.943871987,449071.651462791,2026-04-25 22:30:17,I,2017-02-09,11,영업,2017-02-09 11:12:54,2017-02-09,,,,313000014201700014,3130000,"서울특별시 마포구 백범로 178, 1층 103호 (공덕동, 마포신영지웰)",04148,,01,영업/정상,,,21239292
2017-01-12,관급봉투,지에스(GS)25 용강드림점,지정,,194547.30240389,448932.68291005,2026-04-25 22:30:17,I,2017-02-09,11,영업,2025-08-18 09:37:05,2017-02-09,,,,313000014201700015,3130000,"서울특별시 마포구 대흥로6길 13, 1층 (용강동)",04162,,01,영업/정상,,,
2017-02-28,관급봉투,세븐일레븐 마포합정동점,지정,,191570.580274474,449870.82663936,2026-04-25 22:30:17,I,2017-03-03,11,영업,2023-04-19 09:10:18,2017-03-03,,,서울특별시 마포구 합정동 443-17 진흥푸르지오,313000014201700016,3130000,"서울특별시 마포구 희우정로7길 12, 1층 101호 (합정동, 진흥푸르지오)",04019,,01,영업/정상,,,
2017-02-13,관급봉투,GS25 상수로즈,지정,2025-03-27,193112.327841737,449668.405860848,2026-04-25 22:30:17,I,2017-03-03,2,폐업,2026-02-10 10:46:51,2017-03-03,,,,313000014201700017,3130000,"서울특별시 마포구 와우산로 53, 1층 (상수동)",04049,,03,폐업,,,
2017-02-28,관급봉투,씨유 홍대동교로점,지정,,193082.337783444,450537.906352678,2026-04-25 22:30:17,I,2017-03-15,11,영업,2019-10-25 11:36:40,2017-03-15,서울특별시 마포구 동교동 158번지 27호,,서울특별시 마포구 동교동 158-27,313000014201700018,3130000,"서울특별시 마포구 동교로 190, 1층 (동교동)",03995,,01,영업/정상,,,
2017-03-02,관급봉투,씨유 연남Y빌딩점,지정,,192736.622580727,450702.104817476,2026-04-25 22:30:17,I,2017-03-15,11,영업,2022-04-04 14:26:21,2017-03-15,,,,313000014201700019,3130000,서울특별시 마포구 동교로23길 67 (연남동),03991,,01,영업/정상,,,
2017-03-16,관급봉투,지에스25 가좌행복점,지정,,192253.894842366,451890.049446422,2026-04-25 22:30:17,I,,11,영업,2017-03-22 15:04:58,2017-03-22,,,,313000014201700020,3130000,"서울특별시 마포구 성암로 28, 110호 (성산동, 가좌역행복주택)",03951,,01,영업/정상,,,
2017-03-27,관급봉투,세븐일레븐 상암중앙점,지정,,190685.057618227,452955.48022496,2026-04-25 22:30:17,I,2017-04-11,11,영업,2017-04-11 09:29:36,2017-04-11,,,,313000014201700023,3130000,"서울특별시 마포구 성암로 219-2, 1층 (상암동)",03927,,01,영업/정상,,,02-375-3564
2017-04-27,관급봉투,씨유마포에이스점,지정,,194999.81899549,448607.075232254,2026-04-25 22:30:17,I,2017-04-28,11,영업,2017-04-28 15:40:59,2017-04-28,,,,313000014201700024,3130000,"서울특별시 마포구 토정로 319, 1층 (용강동)",04166,,01,영업/정상,,,
2017-03-23,관급봉투,(주)코리아세븐 서울여고점,지정,,195241.141390896,449426.079261007,2026-04-25 22:30:17,I,2017-04-28,11,영업,2017-04-28 15:45:02,2017-04-28,,,,313000014201700025,3130000,"서울특별시 마포구 백범로25길 25, 1층 (염리동)",04138,,01,영업/정상,,,
2017-03-14,관급봉투,씨유망원우리점,지정,,191863.618767224,450468.696560496,2026-04-25 22:30:17,I,2017-04-28,11,영업,2020-10-30 13:45:52,2017-04-28,,,,313000014201700026,3130000,"서울특별시 마포구 동교로9길 65, 1층 (망원동, 썬유빌)",04012,,01,영업/정상,,,
2017-04-28,관급봉투,씨유 연남고가점,지정,,192634.981044897,451627.806457427,2026-04-25 22:30:17,I,2017-05-08,11,영업,2020-04-21 16:49:35,2017-05-08,,,,313000014201700027,3130000,"서울특별시 마포구 연남로 97, 1층 (연남동)",03974,,01,영업/정상,,,
2017-05-02,관급봉투,새마을공판장(상암점),지정,,190772.845302082,452593.908437451,2026-04-25 22:30:17,I,2017-05-08,11,영업,2024-01-18 13:51:53,2017-05-08,서울특별시 마포구 상암동 2-269번지 외 4필지,,서울특별시 마포구 상암동 2-269 외 4필지,313000014201700029,3130000,서울특별시 마포구 월드컵북로44길 10 (상암동),03930,,01,영업/정상,,,
2017-05-23,관급봉투,씨유 합정몬스터점,지정,,192707.716845421,449753.356098114,2026-04-25 22:30:17,I,2017-05-29,11,영업,2017-05-29 11:51:36,2017-05-29,,,,313000014201700032,3130000,"서울특별시 마포구 어울마당로5길 42-5, 1층 (서교동)",04047,,01,영업/정상,,,
2017-01-12,관급봉투,위드미 공덕역점,지정,2026-01-07,195687.161305851,449130.604156449,2026-04-25 22:30:17,I,2017-05-29,2,폐업,2026-02-10 11:23:24,2017-05-29,,,,313000014201700034,3130000,"서울특별시 마포구 마포대로 108-1, 1층 (공덕동)",04213,,03,폐업,,,31411013
2017-02-10,관급봉투,세븐일레븐 서교2점,지정,,192620.72619398,450492.123253355,2026-04-25 22:30:17,I,2017-05-29,11,영업,2024-01-31 13:27:00,2017-05-29,,,,313000014201700035,3130000,"서울특별시 마포구 월드컵북로5길 29, 1층 (서교동)",04002,,01,영업/정상,,,02-322-1280
2017-03-10,관급봉투,GS25 마포만리재,지정,,196549.907298732,449902.941171067,2026-04-25 22:30:17,I,2017-05-29,11,영업,2026-01-07 13:03:06,2017-05-29,,,,313000014201700036,3130000,서울특별시 마포구 만리재옛길 103 (아현동),04202,,01,영업/정상,,,
2017-05-22,관급봉투,대농마트,지정,,193285.610053323,449459.289832267,2026-04-25 22:30:17,I,2017-05-29,11,영업,2017-05-29 16:20:17,2017-05-29,,,,313000014201700037,3130000,"서울특별시 마포구 독막로 100, 1층 (상수동, 세방 글로벌시티)",04075,,01,영업/정상,,,
2017-06-09,관급봉투,씨유 마포대운점,지정,,195087.020907004,448799.006233275,2026-04-25 22:30:17,I,2017-06-12,11,영업,2022-10-22 15:24:07,2017-06-12,,,,313000014201700038,3130000,"서울특별시 마포구 토정로37길 23-1, 1층 (용강동)",04166,,01,영업/정상,,,
2017-05-30,관급봉투,지에스25 망원마젤란점,지정,,191346.286417541,451063.215833426,2026-04-25 22:30:17,I,2017-06-12,11,영업,2024-09-19 16:28:48,2017-06-12,,,,313000014201700039,3130000,"서울특별시 마포구 방울내로9안길 1, 1층 (망원동)",03961,,01,영업/정상,,,
2017-05-30,관급봉투,씨유 망원포은로점,지정,,191563.181182977,450321.758691585,2026-04-25 22:30:17,I,2017-06-12,11,영업,2021-08-09 17:07:38,2017-06-12,,,,313000014201700040,3130000,"서울특별시 마포구 포은로 90, 1층 (망원동)",04010,,01,영업/정상,,,
2022-01-11,관급봉투,지에스25서교명품점,지정,2026-01-07,192598.023363462,450079.529042339,2026-04-25 22:30:22,I,2022-01-11,2,폐업,2026-01-07 15:15:10,2022-01-11,서울특별시 마포구 서교동 379-1,,서울특별시 마포구 서교동 379-1,313000014202200010,3130000,"서울특별시 마포구 잔다리로7안길 4, 1층 (서교동)",04034,,03,폐업,,,02-3143-6980
2019-04-01,관급봉투,C. A 마트,지정,,195849.727721903,449175.307569415,2026-04-25 22:30:18,I,2019-04-08,11,영업,2019-04-07 10:12:21,2019-04-07,서울특별시 마포구 공덕동 256번지 30호,,서울특별시 마포구 공덕동 256-30,313000014201900018,3130000,서울특별시 마포구 만리재옛길 1 (공덕동),04214,,01,영업/정상,,,02-712-8330
2019-04-01,관급봉투,세븐일레븐 공덕10번출구점,지정,,195770.455604244,448823.123697937,2026-04-25 22:30:18,I,2019-04-08,11,영업,2019-04-07 10:16:15,2019-04-07,서울특별시 마포구 도화동 4번지 39호 1층,,서울특별시 마포구 도화동 4-39 1층,313000014201900019,3130000,"서울특별시 마포구 새창로 28, 1층 (도화동)",04169,,01,영업/정상,,,
2019-04-01,관급봉투,세븐일레븐 홍익대2호점,지정,,193112.929042152,449780.695944701,2026-04-25 22:30:18,I,2019-04-08,11,영업,2021-10-28 16:04:20,2019-04-07,서울특별시 마포구 서교동 407번지 3호 1층,,서울특별시 마포구 서교동 407-3 1층,313000014201900023,3130000,"서울특별시 마포구 와우산로 63, 1층 (서교동)",04049,,01,영업/정상,,,
2019-05-20,관급봉투,세븐일레븐 대흥미소점,지정,,194855.132261445,449165.068261658,2026-04-25 22:30:18,I,2019-06-05,11,영업,2025-01-17 16:55:08,2019-06-07,서울특별시 마포구 대흥동 660번지 대흥동태영아파트,,서울특별시 마포구 대흥동 660 대흥동태영아파트,313000014201900027,3130000,"서울특별시 마포구 독막로 266, 1층 101,107호 (대흥동, 대흥동태영아파트)",04153,,01,영업/정상,,,
2019-05-20,관급봉투,초록마을 마포광흥창점,지정,,193905.437192262,449372.496499689,2026-04-25 22:30:18,I,2019-06-07,11,영업,2019-06-07 13:08:42,2019-06-07,서울특별시 마포구 창전동 442번지 서강한화오벨리스크,,서울특별시 마포구 창전동 442 서강한화오벨리스크,313000014201900028,3130000,"서울특별시 마포구 창전로 45, 103동 109호 (창전동, 서강한화오벨리스크)",04086,,01,영업/정상,,,02-332-6280
2019-05-20,관급봉투,씨유 상암스위트,지정,,189592.30107511,453114.474936778,2026-04-25 22:30:18,I,2019-06-07,11,영업,2019-06-07 13:12:50,2019-06-07,서울특별시 마포구 상암동 1683번지 상암 타워클리닉,,서울특별시 마포구 상암동 1683 상암 타워클리닉,313000014201900029,3130000,"서울특별시 마포구 상암산로1길 77, 상암 타워클리닉 1층 102호 (상암동)",03905,,01,영업/정상,,,
2019-06-07,관급봉투,지에스25 현석신수로점,지정,,194131.542634932,449138.604460895,2026-04-25 22:30:18,I,2019-06-13,11,영업,2019-06-13 10:33:42,2019-06-13,서울특별시 마포구 현석동 9번지 14호,,서울특별시 마포구 현석동 9-14,313000014201900030,3130000,"서울특별시 마포구 신수로 32, 1층 (현석동)",04091,,01,영업/정상,,,02-718-4383
2019-06-07,관급봉투,삼우하우징,지정,,194001.901147907,449561.181419908,2026-04-25 22:30:18,I,2019-06-13,11,영업,2019-06-13 10:39:28,2019-06-13,서울특별시 마포구 신수동 105번지 2호,,서울특별시 마포구 신수동 105-2,313000014201900031,3130000,서울특별시 마포구 창전로 66 (신수동),04098,,01,영업/정상,,,02-703-3994
2019-06-07,관급봉투,이마트24 서교초점,지정,,193390.195432776,450305.699093213,2026-04-25 22:30:18,I,2019-06-13,11,영업,2019-06-13 10:43:36,2019-06-13,서울특별시 마포구 서교동 332번지 12호,,서울특별시 마포구 서교동 332-12,313000014201900032,3130000,"서울특별시 마포구 와우산로27길 48, 1층 (서교동)",04053,,01,영업/정상,,,
2019-08-01,관급봉투,세븐일레븐 성산동우점,지정,,191476.911723767,451471.554407641,2026-04-25 22:30:18,I,2019-08-22,11,영업,2025-10-16 15:07:43,2019-08-22,서울특별시 마포구 성산동 593-3 동우 자인채 스토리 상암,,서울특별시 마포구 성산동 593-3 동우 자인채 스토리 상암,313000014201900033,3130000,"서울특별시 마포구 월드컵로34길 20, 동우 자인채 스토리 상암 102호, 103호, 104호 (성산동)",03938,,01,영업/정상,,,
2019-08-01,관급봉투,세븐일레븐 연희로점,지정,,193525.591505501,451148.923952905,2026-04-25 22:30:18,I,2019-08-22,11,영업,2019-08-22 14:32:09,2019-08-22,서울특별시 마포구 연남동 226번지 36호,,서울특별시 마포구 연남동 226-36,313000014201900034,3130000,"서울특별시 마포구 연희로 43, 1층 (연남동)",03981,,01,영업/정상,,,
2019-08-01,관급봉투,세븐일레븐 서교일등점,지정,,193500.321733783,450232.61317088,2026-04-25 22:30:18,I,2019-08-22,11,영업,2019-08-22 14:37:18,2019-08-22,서울특별시 마포구 서교동 335번지 19호 뉴빌503 2호,,서울특별시 마포구 서교동 335-19 뉴빌503 2호,313000014201900035,3130000,"서울특별시 마포구 와우산로27길 24, 뉴빌503 1층 2호 (서교동)",04053,,01,영업/정상,,,
2013-09-02,관급봉투,씨유 마포연남점,지정,,193310.662232032,451216.637157301,2026-04-25 22:30:18,I,2013-09-02,11,영업,2021-10-01 16:44:10,2019-08-22,서울특별시 마포구 연남동 229번지 13호,,서울특별시 마포구 연남동 229-13,313000014201900037,3130000,"서울특별시 마포구 동교로 261-1, 1층 (연남동)",03983,,01,영업/정상,,,02-337-1016
2019-10-21,관급봉투,지에스25 마포역점,지정,,194975.639603389,448569.55182505,2026-04-25 22:30:18,I,2019-10-24,11,영업,2026-03-20 09:03:36,2019-10-24,서울특별시 마포구 용강동 51번지 8호 주원빌딩,,서울특별시 마포구 용강동 51-8 주원빌딩,313000014201900039,3130000,"서울특별시 마포구 토정로 320, 주원빌딩 1층 (용강동)",04165,,01,영업/정상,,,
2019-10-18,관급봉투,씨유 마포아현점,지정,,195765.230986797,450054.135588493,2026-04-25 22:30:18,I,2019-10-24,11,영업,2023-04-11 17:27:25,2019-10-24,서울특별시 마포구 아현동 774번지 마포 래미안 푸르지오 상가4동 117호,,서울특별시 마포구 아현동 774 마포 래미안 푸르지오 상가4동 117호,313000014201900041,3130000,"서울특별시 마포구 마포대로 195, 상가4동 117호 (아현동, 마포 래미안 푸르지오)",04129,,01,영업/정상,,,02-3147-2525
2019-10-18,관급봉투,지에스25 공덕삼성점,지정,,195614.865103655,449366.926256986,2026-04-25 22:30:18,I,2019-10-24,11,영업,2019-10-24 14:49:01,2019-10-24,서울특별시 마포구 공덕동 371번지 공덕삼성아파트 상가동 109호,,서울특별시 마포구 공덕동 371 공덕삼성아파트 상가동 109호,313000014201900042,3130000,"서울특별시 마포구 마포대로 115-8, 상가동 108,109호 (공덕동, 공덕삼성아파트)",04145,,01,영업/정상,,,02-711-4877
2019-10-18,관급봉투,세븐일레븐 신수클리닉점,지정,,194055.924830719,450005.235961878,2026-04-25 22:30:18,I,2019-10-25,11,영업,2019-10-25 11:40:10,2019-10-25,서울특별시 마포구 신수동 66번지 2호 신촌크리닉존 102호,,서울특별시 마포구 신수동 66-2 신촌크리닉존 102호,313000014201900043,3130000,"서울특별시 마포구 서강로 106, 신촌크리닉존 1층 102호 (신수동)",04094,,01,영업/정상,,,
2022-12-22,관급봉투,세븐일레븐 합정중앙점,지정,,191942.934909051,450080.69863151,2026-04-25 22:30:23,I,2022-12-26,11,영업,2026-04-13 10:12:57,2022-12-26,,,서울특별시 마포구 합정동 432-49,313000014202200068,3130000,"서울특별시 마포구 월드컵로7길 44, 1층 (합정동)",04022,,01,영업/정상,,,
2023-01-11,관급봉투,지에스25 성산시영점,지정,,191263.451931121,452207.500653521,2026-04-25 22:30:23,I,2023-01-12,11,영업,2023-09-14 13:19:11,2023-01-11,,,서울특별시 마포구 성산동 446 성산시영아파트,313000014202300001,3130000,"서울특별시 마포구 월드컵북로 233, 제1상가동 (성산동, 성산시영아파트)",03936,,01,영업/정상,,,
