사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
우림인력,,개인,187084.103220523,451262.653397625,2026-04-27 22:30:23,I,40,폐업,2003-04-07 17:05:28,2002-12-11,,서울특별시 강서구 가양동 1481호 10통 1반 도시개발아파트 515 414,2002314007011500024,3140000,"서울특별시 강서구 양천로57길 36, 515동 414호 (가양동,도시개발아파트)",,03,폐업,유료,
대산건설산업,,개인,183311.392830449,452646.981547933,2026-04-27 22:30:23,I,40,폐업,2003-07-04 15:25:15,2002-12-13,,서울특별시 강서구 방화동 813번지 11호 33통 1반 지층,2002314007011500025,3140000,"서울특별시 강서구 금낭화로 119 (방화동,지층)",,03,폐업,유료,
한강월드직업소개소,,개인,184780.094338024,447926.62471685,2026-04-27 22:30:23,I,40,폐업,2002-12-20 15:23:17,2002-01-04,,서울특별시 양천구 신월동 165번지 4호 5통 8반,2002314007011500026,3140000,서울특별시 양천구 남부순환로52길 7 (신월동),,03,폐업,유료,
성사직업소개소,,개인,185088.656805753,446548.992737185,2026-04-27 22:30:23,I,40,폐업,2003-01-09 15:24:13,2002-01-16,,서울특별시 양천구 신월동 941번지 14호 14통 5반 녹원주택  302,2002314010211500001,3140000,"서울특별시 양천구 지양로9길 17, 302호 (신월동,녹원주택)",,03,폐업,유료,
까치산인력개발,,개인,,,2026-04-27 22:30:23,I,40,폐업,2005-08-18 10:56:23,2003-01-08,,경기도 포천군 포천읍 선단리 612호 2통 3반 은성빌라 B 302,2003314010211500001,3140000,,,03,폐업,유료,
우리인력,,개인,,,2026-04-27 22:30:23,I,40,폐업,2006-02-10 11:19:50,2003-02-05,,경기도 고양시일산구 주엽동 43호 7통 10반 강선마을 307 507,2003314010211500002,3140000,,,03,폐업,유료,
조은골프,,개인,205684.208347808,460544.399483434,2026-04-27 22:30:23,I,40,폐업,2003-06-13 16:13:18,2003-02-21,,서울특별시 노원구 중계동 515번지 3호 5통 3반 주공아파트 102 912,2003314010211500003,3140000,"서울특별시 노원구 동일로210길 22, 102동 912호 (중계동,주공아파트)",,03,폐업,유료,
서연취업정보,,개인,189126.245071469,446778.417834779,2026-04-27 22:30:23,I,40,폐업,2003-06-27 16:52:40,2003-02-25,,서울특별시 양천구 목동 931호 8통 3반 목동현대아파트 107 813,2003314010211500004,3140000,"서울특별시 양천구 신목로16길 27, 107동 813호 (목동,목동현대아파트)",,03,폐업,유료,
(주)명성인력개발직업소개소,,법인,187968.497077579,449833.140237863,2026-04-27 22:30:23,I,40,폐업,2005-11-25 10:18:30,2003-03-17,,서울특별시 양천구 목동 606번지 3호 2통 5반,2003314010211500006,3140000,서울특별시 양천구 등촌로 238 (목동),,03,폐업,유료,
대동인력개발,,개인,177059.741967013,443192.721457039,2026-04-27 22:30:23,I,40,폐업,2007-01-03 14:43:17,2003-03-17,,인천광역시 부평구 부개동 494호 21통 6반 성일아파트 302 801,2003314010211500007,3140000,"인천광역시 부평구 수변로52번길 6, 302동 801호 (부개동,성일아파트)",,03,폐업,유료,
엘리트모델엔터테인먼트,,개인,,,2026-04-27 22:30:23,I,40,폐업,2005-03-21 19:42:20,2003-10-22,,서울특별시 양천구 목동 917번지 4호 10통 13반 현대41타워  3212,2003314010211500011,3140000,,,03,폐업,유료,
대산건설인력,,개인,186408.144414591,449872.499981871,2026-04-27 22:30:23,I,40,폐업,2003-12-03 15:11:56,2003-10-07,,서울특별시 강서구 화곡동 989번지 14호,2003314010211500012,3140000,서울특별시 강서구 화곡로51길 22-7 (화곡동),,03,폐업,유료,
Chefkorea,,개인,203630.35866108,446247.478364454,2026-04-27 22:30:23,I,40,폐업,2004-11-29 13:56:48,2003-11-01,,서울특별시 강남구 청담동 39번지 14호 2통 2반 은광빌라  101,2003314010211500013,3140000,"서울특별시 강남구 학동로55길 12-1, 101호 (청담동,은광빌라)",,03,폐업,유료,
요한직업소개소,,개인,186372.880996754,449247.232633281,2026-04-27 22:30:23,I,40,폐업,2006-04-12 15:57:13,2003-12-17,,서울특별시 강서구 화곡동 24번지 142호 16통 5반 우진빌라  102,2003314010211500015,3140000,"서울특별시 강서구 화곡로42가길 38, 102호 (화곡동,우진빌라)",,03,폐업,유료,
세화파출박사,,개인,185174.312730541,448785.758337374,2026-04-27 22:30:23,I,40,폐업,2004-06-07 13:38:19,2003-09-17,,서울특별시 양천구 신월동 20번지 14호 6통 3반 2층,2003314010211500016,3140000,"서울특별시 양천구 월정로48길 20-1 (신월동,2층)",,03,폐업,유료,
두민인력,,개인,,,2026-04-27 22:30:23,I,40,폐업,2005-03-24 17:31:19,2003-12-30,,경기도 부천시오정구 고강동 394번지 4호 26통 2반 젤라주택  2층1,2003314010211500017,3140000,"경기도 부천시 오정구 역곡로496번길 102-1, 2층1호 (고강동,젤라주택)",,03,폐업,유료,
대원건설인력,,개인,184505.47960209,447887.011201839,2026-04-27 22:30:23,I,40,폐업,2004-06-16 10:34:46,2003-10-02,,서울특별시 양천구 신월동 182번지 8호,2003314010211500018,3140000,서울특별시 양천구 가로공원로60길 25-1 (신월동),,03,폐업,유료,
한리쿠르트,,개인,,,2026-04-27 22:30:23,I,40,폐업,2004-01-14 14:17:44,2003-08-18,,경기도 고양시일산구 장항동 881호 현대아파트 204 503,2003314010211500020,3140000,,,03,폐업,유료,
우미즈에이전씨,,개인,188906.560664929,446617.903868725,2026-04-27 22:30:23,I,40,폐업,2005-01-19 16:12:52,2003-10-02,,서울특별시 양천구 신정동 118번지 5호 15통 7반,2003314010211500021,3140000,서울특별시 양천구 신목로14길 9 (신정동),,03,폐업,유료,
우림인력개발,,개인,186691.647945299,448209.215663132,2026-04-27 22:30:23,I,40,폐업,2004-03-23 17:28:53,2003-03-21,,서울특별시 강서구 화곡동 155번지 11호,2003314010211500024,3140000,서울특별시 강서구 강서로18바길 16-9 (화곡동),,03,폐업,유료,
대림직업소개소,,개인,188133.81531918,448616.178841121,2026-04-27 22:30:23,I,40,폐업,2004-02-13 11:03:09,2003-08-06,,서울특별시 양천구 목동 717번지 11호 24통 4반,2003314010211500025,3140000,서울특별시 양천구 목동중앙본로7길 38-4 (목동),,03,폐업,유료,
샘인력개발공사,,개인,188961.649263985,446478.635642175,2026-04-27 22:30:23,I,40,폐업,2005-02-04 15:07:49,2004-02-03,,서울특별시 양천구 신정동 120번지 32호 2통 7반,2004314010211500001,3140000,서울특별시 양천구 신목로4길 29-3 (신정동),,03,폐업,유료,
일일구인력직업소개소,,개인,192386.762344477,441800.571371962,2026-04-27 22:30:23,I,40,폐업,2005-07-18 14:48:12,2004-02-26,,서울특별시 관악구 신림동 1476번지 56호 9통 3반,2004314010211500002,3140000,서울특별시 관악구 난곡로63가길 61 (신림동),,03,폐업,유료,
모델리스트,,개인,189372.1910653,444854.451693268,2026-04-27 22:30:23,I,40,폐업,2004-08-02 14:15:31,2004-03-11,,서울특별시 구로구 신도림동 642호 41통 9반 신도림대림아파트 105 1304,2004314010211500003,3140000,"서울특별시 구로구 신도림로 16, 105동 1304호 (신도림동,신도림대림아파트)",,03,폐업,유료,
(주)엔잡얼라이언스,,법인,168954.056122259,455335.039518367,2026-04-27 22:30:23,I,40,폐업,2006-06-27 17:18:17,2004-03-24,,인천광역시 서구 왕길동 295번지 1호 54통 2반 유승아파트 101 1106,2004314010211500004,3140000,"인천광역시 서구 단봉로 12, 101동 1106호 (왕길동,유승아파트)",,03,폐업,유료,
세화파출박사목동점,,개인,206128.868093671,455449.903263934,2026-04-27 22:30:23,I,40,폐업,2004-07-26 10:06:13,2004-04-20,,서울특별시 동대문구 이문동 54호 25통 2반 현대아파트 102 405,2004314010211500005,3140000,"서울특별시 동대문구 한천로58길 107, 102동 405호 (이문동,현대아파트)",,03,폐업,유료,
영진인력개발,,개인,191362.376780507,447750.192654125,2026-04-27 22:30:23,I,40,폐업,2005-03-31 15:52:12,2004-04-27,,서울특별시 영등포구 당산동5가 42호 44통 6반 당산삼성래미안 423 1102,2004314010211500006,3140000,"서울특별시 영등포구 당산로 214, 423동 1102호 (당산동5가,당산삼성래미안)",,03,폐업,유료,
도우미직업소개소,,개인,185700.171170781,445686.321341807,2026-04-27 22:30:23,I,40,폐업,2004-09-22 13:59:19,2004-05-20,,서울특별시 양천구 신정동 1285호 52통 4반 푸른마을아파트 401 1106,2004314010211500007,3140000,"서울특별시 양천구 신정로7길 60-7, 401동 1106호 (신정동,푸른마을아파트)",,03,폐업,유료,
파출박사,,개인,187652.903985452,445655.04439912,2026-04-27 22:30:23,I,40,폐업,2005-06-24 13:55:43,2004-06-23,,서울특별시 양천구 신정동 326호 23통 3반 목동신시가지아파트 1215 708,2004314010211500008,3140000,"서울특별시 양천구 목동동로 50, 1215동 708호 (신정동,목동신시가지아파트)",,03,폐업,유료,
엔컴,,개인,191422.428190616,453321.626214828,2026-04-27 22:30:23,I,40,폐업,2004-09-09 10:57:42,2004-07-06,,서울특별시 은평구 증산동 213번지 19호 22통 1반 성화연립  102,2004314010211500009,3140000,"서울특별시 은평구 증산로3길 26-5, 102호 (증산동,성화연립)",,03,폐업,유료,
콜 직업소개소,,개인,185508.084377506,445977.918815866,2026-04-27 22:30:23,I,40,폐업,2004-09-30 13:42:11,2004-07-19,,서울특별시 양천구 신월동 1003번지 4호 18통 5반 은일로즈힐아파트  1103,2004314010211500011,3140000,"서울특별시 양천구 신월로 116, 1103호 (신월동,은일로즈힐아파트)",,03,폐업,유료,
강동직업소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2004-07-30 15:09:16,2004-07-22,,경기도 부천시원미구 약대동 175번지 13호 26통 1반,2004314010211500012,3140000,경기도 부천시 원미구 도약로 209-6 (약대동),,03,폐업,유료,
만인,,개인,187797.525601019,444079.473325902,2026-04-27 22:30:23,I,40,폐업,2004-10-01 11:17:03,2004-07-29,,서울특별시 구로구 고척동 76번지 55호 34통 3반 현대아파트 103 901,2004314010211500013,3140000,"서울특별시 구로구 중앙로1길 18-19, 103동 901호 (고척동,현대아파트)",,03,폐업,유료,
세화파출박사양천점,,개인,,,2026-04-27 22:30:23,I,40,폐업,2005-05-27 17:36:48,2004-09-17,,서울특별시 금천구 시흥동 266번지 3호 30통 5반 일대  재개발사업  벽산아파트 522 1804,2004314010211500014,3140000,,,03,폐업,유료,
태산건설인력,,개인,186606.420743484,446801.696034187,2026-04-27 22:30:23,I,40,폐업,2006-10-31 11:18:48,2004-11-05,,서울특별시 양천구 신월동 505번지 16호 17통 7반,2004314010211500017,3140000,서울특별시 양천구 오목로 100-19 (신월동),,03,폐업,유료,
한성직업소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2005-03-24 17:29:32,2004-11-24,,경기도 부천시원미구 중동 1029호 14통 5반 금강마을 414 1502,2004314010211500018,3140000,"경기도 부천시 원미구 계남로 126, 414동 1502호 (중동,금강마을)",,03,폐업,유료,
양천직업소개소,,개인,185457.654190376,460001.971602972,2026-04-27 22:30:23,I,40,폐업,2007-05-03 14:12:12,2004-12-01,,경기도 고양시덕양구 화정동 870호 29통 4반 은빛마을 563 1301,2004314010211500019,3140000,,,03,폐업,유료,
유아이컨설팅,,개인,188917.066767977,446502.673872864,2026-04-27 22:30:23,I,40,폐업,2005-06-20 13:14:26,2004-12-04,,서울특별시 양천구 신정동 339호 20통 9반 파인빌  108,2004314010211500020,3140000,"서울특별시 양천구 신목로12길 17, 108호 (신정동,파인빌)",,03,폐업,유료,
해성인력,,개인,189418.703579563,443860.363548174,2026-04-27 22:30:23,I,40,폐업,2005-08-16 10:45:13,2004-12-27,,서울특별시 구로구 구로동 476번지 99호 6통 9반,2004314010211500021,3140000,서울특별시 구로구 벚꽃로78길 28-28 (구로동),,03,폐업,유료,
현대인력,,개인,188752.088455063,446777.221193334,2026-04-27 22:30:23,I,40,폐업,2005-06-23 09:50:31,2005-01-03,,서울특별시 양천구 목동 405번지 12호 4통 5반 성구빌라 나 402,2005314010211500001,3140000,"서울특별시 양천구 오목로56길 16, 나동 402호 (목동,성구빌라)",,03,폐업,유료,
다인직업소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2005-02-16 14:07:50,2005-02-02,,경기도 부천시원미구 중동 884호 15통 3반 주공아파트 13 402,2005314010211500002,3140000,,,03,폐업,유료,
동원인력개발직업소개소,,개인,193394.83653722,440040.309820942,2026-04-27 22:30:23,I,40,폐업,2006-06-01 17:48:03,2005-02-11,,서울특별시 관악구 신림동 1714호 21통 3반 삼성산주공아파트 307 404,2005314010211500003,3140000,"서울특별시 관악구 호암로 399, 307동 404호 (신림동,삼성산주공아파트)",,03,폐업,유료,
참좋은어머니회,,개인,210018.566847655,444836.57312253,2026-04-27 22:30:23,I,40,폐업,2006-02-21 14:01:16,2005-02-23,,서울특별시 송파구 송파동 119호 22통 8반 한양아파트 3 302,2005314010211500004,3140000,"서울특별시 송파구 가락로 187, 3동 302호 (송파동,한양아파트)",,03,폐업,유료,
다인인력,,개인,,,2026-04-27 22:30:24,I,40,폐업,2006-05-04 13:10:27,2005-06-27,,서울특별시 영등포구 신길동 331번지 9호 28통 2반,2005314010211500006,3140000,,,03,폐업,유료,
무브엔터테인먼트,,개인,201821.748423441,457912.085738513,2026-04-27 22:30:24,I,40,폐업,2005-10-28 15:42:44,2005-06-27,,서울특별시 강북구 미아동 767번지 55호 19통 4반,2005314010211500007,3140000,서울특별시 강북구 삼양로54나길 8-8 (미아동),,03,폐업,유료,
신우인력개발,,개인,188935.527756146,446217.654274489,2026-04-27 22:30:24,I,40,폐업,2006-10-27 09:19:23,2005-07-11,,서울특별시 양천구 신정동 335호 18통 9반 쌍용아파트 102 905,2005314010211500010,3140000,,,03,폐업,유료,
(주)명성인력개발(영등포지점),,법인,186382.066514958,451163.13082016,2026-04-27 22:30:24,I,40,폐업,2005-11-25 10:19:57,2005-10-05,,서울특별시 강서구 등촌동 694호 40통 2반 대림아파트 101 1803,2005314010211500014,3140000,"서울특별시 강서구 공항대로39길 100, 101동 1803호 (등촌동,대림아파트)",,03,폐업,유료,
서울파출부,,개인,205421.214448215,470812.461624323,2026-04-27 22:30:24,I,40,폐업,2006-01-16 10:10:08,2005-10-17,,경기도 의정부시 신곡동 471호 30통 3반 건영아파트 102 508,2005314010211500015,3140000,,,03,폐업,유료,
대영인력,,개인,187580.61359037,446562.612552861,2026-04-27 22:30:24,I,40,폐업,2006-06-19 16:20:00,2006-01-26,,서울특별시 양천구 신정동 1019번지 4호 3통 2반 동림아파트  901,2006314010211500004,3140000,"서울특별시 양천구 은행정로6길 6, 901호 (신정동,동림아파트)",,03,폐업,유료,
(주)한중행정여행사,,법인,208437.958217401,454978.599427727,2026-04-27 22:30:24,I,40,폐업,2007-05-25 15:18:33,2006-03-10,,서울특별시 중랑구 망우동 493번지 36호 14통 8반,2006314010211500005,3140000,서울특별시 중랑구 봉우재로71길 72 (망우동),,03,폐업,유료,
세화파출박사 양천점,,개인,174945.237682433,436538.352830994,2026-04-27 22:30:24,I,40,폐업,2006-06-30 10:51:13,2006-03-27,,인천광역시 남동구 남촌동 320번지 2호 17통 4반 풍림아파트 102 303,2006314010211500006,3140000,,,03,폐업,유료,
(주)강서취업정보잡모아컴(인천영종도지점),,법인,174971.318696162,440377.94981497,2026-04-27 22:30:24,I,40,폐업,2006-09-28 15:17:22,2006-05-01,,인천광역시 남동구 간석동 37번지 402호 15통 4반 우진빌라  103,2006314010211500008,3140000,"인천광역시 남동구 용천로176번길 63-8, 103호 (간석동,우진빌라)",,03,폐업,유료,
말무리,,개인,201451.29618027,455789.371996657,2026-04-27 22:30:24,I,40,폐업,2007-05-23 15:38:35,2006-05-29,,서울특별시 성북구 정릉동 1015호 21통 3반 경남아파트 101 606,2006314010211500010,3140000,"서울특별시 성북구 정릉로 305, 101동 606호 (정릉동,경남아파트)",,03,폐업,유료,
목동 직업소개소,,개인,,,2026-04-27 22:30:24,I,40,폐업,2007-06-27 10:38:09,2006-06-29,,인천광역시 남구 도화동 421번지 9호 28통 5반 현대탑스빌 제2층 2 202,2006314010211500012,3140000,,,03,폐업,유료,
파출박사&파견박사 신정점,,개인,188576.660995837,439801.518667572,2026-04-27 22:30:24,I,40,폐업,2007-06-21 11:40:26,2006-07-25,,경기도 광명시 하안동 579번지 9호 31통 2반  1층 203,2006314010211500014,3140000,"경기도 광명시 안재로1번안길 15, 1층동 203호 (하안동)",,03,폐업,유료,
세화파출박사신목점,,개인,187238.594354536,447136.157775352,2026-04-27 22:30:24,I,40,폐업,2007-03-29 13:51:50,2006-10-18,,서울특별시 양천구 신정동 914번지 22호 9통 5반,2006314011411500002,3140000,서울특별시 양천구 오목로37길 14-1 (신정동),,03,폐업,유료,
씨티인력,,개인,184742.002575694,448962.054943007,2026-04-27 22:30:24,I,40,폐업,2007-03-27 16:02:43,2006-11-06,,서울특별시 양천구 신월동 10번지 2호 3통 6반,2006314011411500003,3140000,서울특별시 양천구 월정로 291-5 (신월동),,03,폐업,유료,
